date,hour,load_forecast,actual_load,datetime
2016-12-15,1,11137.75,11063.25,2016-12-15 01:00:00
2016-12-15,2,10693.75,10781.75,2016-12-15 02:00:00
2016-12-15,3,10580.75,10626.25,2016-12-15 03:00:00
2016-12-15,4,10635.25,10729.25,2016-12-15 04:00:00
2016-12-15,5,11187.75,11260.0,2016-12-15 05:00:00
2016-12-15,6,12822.25,12839.75,2016-12-15 06:00:00
2016-12-15,7,15441.75,15358.25,2016-12-15 07:00:00
2016-12-15,8,17098.25,16837.0,2016-12-15 08:00:00
2016-12-15,9,17651.5,17220.5,2016-12-15 09:00:00
2016-12-15,10,17726.0,17260.25,2016-12-15 10:00:00
2016-12-15,11,17614.5,17296.75,2016-12-15 11:00:00
2016-12-15,12,17340.0,17167.25,2016-12-15 12:00:00
2016-12-15,13,17416.5,17231.25,2016-12-15 13:00:00
2016-12-15,14,17534.25,17154.5,2016-12-15 14:00:00
2016-12-15,15,17570.75,17255.25,2016-12-15 15:00:00
2016-12-15,16,17831.75,17749.75,2016-12-15 16:00:00
2016-12-15,17,18612.25,18300.25,2016-12-15 17:00:00
2016-12-15,18,17941.25,17630.25,2016-12-15 18:00:00
2016-12-15,19,17305.0,17058.25,2016-12-15 19:00:00
2016-12-15,20,16470.0,16281.75,2016-12-15 20:00:00
2016-12-15,21,15291.5,15178.0,2016-12-15 21:00:00
2016-12-15,22,14053.5,13897.0,2016-12-15 22:00:00
2016-12-15,23,13020.75,12810.75,2016-12-15 23:00:00
2016-12-16,0,12102.75,11824.5,2016-12-16 00:00:00
2016-12-16,1,11395.25,11213.5,2016-12-16 01:00:00
2016-12-16,2,11004.0,10866.75,2016-12-16 02:00:00
2016-12-16,3,10922.75,10712.25,2016-12-16 03:00:00
2016-12-16,4,11074.75,10803.25,2016-12-16 04:00:00
2016-12-16,5,11655.5,11343.75,2016-12-16 05:00:00
2016-12-16,6,13279.5,12855.5,2016-12-16 06:00:00
2016-12-16,7,15851.0,15247.75,2016-12-16 07:00:00
2016-12-16,8,17603.0,16824.0,2016-12-16 08:00:00
2016-12-16,9,18174.0,17214.75,2016-12-16 09:00:00
2016-12-16,10,18236.25,17206.5,2016-12-16 10:00:00
2016-12-16,11,18076.0,17048.0,2016-12-16 11:00:00
2016-12-16,12,17794.25,16768.5,2016-12-16 12:00:00
2016-12-16,13,17686.0,16618.25,2016-12-16 13:00:00
2016-12-16,14,17662.75,16432.25,2016-12-16 14:00:00
2016-12-16,15,17592.25,16432.5,2016-12-16 15:00:00
2016-12-16,16,17746.25,16897.25,2016-12-16 16:00:00
2016-12-16,17,18458.75,17795.75,2016-12-16 17:00:00
2016-12-16,18,17684.5,17011.0,2016-12-16 18:00:00
2016-12-16,19,16921.5,16329.25,2016-12-16 19:00:00
2016-12-16,20,16153.0,15528.75,2016-12-16 20:00:00
2016-12-16,21,15051.75,14510.75,2016-12-16 21:00:00
2016-12-16,22,13940.25,13503.0,2016-12-16 22:00:00
2016-12-16,23,13100.75,12677.5,2016-12-16 23:00:00
2016-12-17,0,12695.5,11764.75,2016-12-17 00:00:00
2016-12-17,1,11958.75,11123.0,2016-12-17 01:00:00
2016-12-17,2,11463.25,10701.75,2016-12-17 02:00:00
2016-12-17,3,11246.75,10430.75,2016-12-17 03:00:00
2016-12-17,4,11155.0,10364.75,2016-12-17 04:00:00
2016-12-17,5,11307.0,10550.25,2016-12-17 05:00:00
2016-12-17,6,11896.5,11090.75,2016-12-17 06:00:00
2016-12-17,7,13026.0,12133.5,2016-12-17 07:00:00
2016-12-17,8,14372.5,13506.5,2016-12-17 08:00:00
2016-12-17,9,15586.25,14506.5,2016-12-17 09:00:00
2016-12-17,10,16201.5,15044.0,2016-12-17 10:00:00
2016-12-17,11,16204.5,15151.5,2016-12-17 11:00:00
2016-12-17,12,16045.25,15002.25,2016-12-17 12:00:00
2016-12-17,13,15836.0,14816.75,2016-12-17 13:00:00
2016-12-17,14,15699.5,14696.75,2016-12-17 14:00:00
2016-12-17,15,15644.0,14653.5,2016-12-17 15:00:00
2016-12-17,16,15947.0,15195.5,2016-12-17 16:00:00
2016-12-17,17,16604.5,15827.75,2016-12-17 17:00:00
2016-12-17,18,16179.5,15359.0,2016-12-17 18:00:00
2016-12-17,19,15692.25,14816.0,2016-12-17 19:00:00
2016-12-17,20,15196.0,14112.0,2016-12-17 20:00:00
2016-12-17,21,14409.75,13375.25,2016-12-17 21:00:00
2016-12-17,22,13542.75,12706.0,2016-12-17 22:00:00
2016-12-17,23,12644.75,11967.5,2016-12-17 23:00:00
2016-12-18,0,11886.75,11253.75,2016-12-18 00:00:00
2016-12-18,1,11171.75,10678.25,2016-12-18 01:00:00
2016-12-18,2,10626.0,10244.5,2016-12-18 02:00:00
2016-12-18,3,10336.5,10029.5,2016-12-18 03:00:00
2016-12-18,4,10315.5,9938.5,2016-12-18 04:00:00
2016-12-18,5,10608.25,10025.5,2016-12-18 05:00:00
2016-12-18,6,10814.0,10245.25,2016-12-18 06:00:00
2016-12-18,7,11336.75,10836.75,2016-12-18 07:00:00
2016-12-18,8,12259.0,11763.25,2016-12-18 08:00:00
2016-12-18,9,13072.75,12494.25,2016-12-18 09:00:00
2016-12-18,10,13708.5,13077.75,2016-12-18 10:00:00
2016-12-18,11,13971.0,13389.0,2016-12-18 11:00:00
2016-12-18,12,14093.25,13607.75,2016-12-18 12:00:00
2016-12-18,13,14064.75,13570.75,2016-12-18 13:00:00
2016-12-18,14,14083.0,13541.75,2016-12-18 14:00:00
2016-12-18,15,14207.25,13599.0,2016-12-18 15:00:00
2016-12-18,16,14564.5,14299.75,2016-12-18 16:00:00
2016-12-18,17,15652.5,15320.5,2016-12-18 17:00:00
2016-12-18,18,15424.75,15133.75,2016-12-18 18:00:00
2016-12-18,19,14983.5,14706.5,2016-12-18 19:00:00
2016-12-18,20,14668.25,14258.75,2016-12-18 20:00:00
2016-12-18,21,14151.75,13502.25,2016-12-18 21:00:00
2016-12-18,22,13466.5,12646.75,2016-12-18 22:00:00
2016-12-18,23,12495.5,11642.25,2016-12-18 23:00:00
2016-12-19,0,11862.25,10937.0,2016-12-19 00:00:00
2016-12-19,1,11514.75,10490.5,2016-12-19 01:00:00
2016-12-19,2,11317.0,10296.0,2016-12-19 02:00:00
2016-12-19,3,11357.25,10244.25,2016-12-19 03:00:00
2016-12-19,4,11531.0,10395.75,2016-12-19 04:00:00
2016-12-19,5,12159.5,10994.75,2016-12-19 05:00:00
2016-12-19,6,13817.25,12611.75,2016-12-19 06:00:00
2016-12-19,7,16381.75,15042.25,2016-12-19 07:00:00
2016-12-19,8,18149.0,16630.75,2016-12-19 08:00:00
2016-12-19,9,18951.25,16953.5,2016-12-19 09:00:00
2016-12-19,10,18765.25,16933.75,2016-12-19 10:00:00
2016-12-19,11,18766.0,16819.5,2016-12-19 11:00:00
2016-12-19,12,18454.5,16586.0,2016-12-19 12:00:00
2016-12-19,13,18700.75,16580.25,2016-12-19 13:00:00
2016-12-19,14,18392.25,16593.25,2016-12-19 14:00:00
2016-12-19,15,18606.75,16772.5,2016-12-19 15:00:00
2016-12-19,16,18975.5,17390.0,2016-12-19 16:00:00
2016-12-19,17,19718.75,18350.5,2016-12-19 17:00:00
2016-12-19,18,18819.0,17551.75,2016-12-19 18:00:00
2016-12-19,19,17999.25,16910.75,2016-12-19 19:00:00
2016-12-19,20,17191.5,16097.0,2016-12-19 20:00:00
2016-12-19,21,16241.0,15101.5,2016-12-19 21:00:00
2016-12-19,22,15092.5,13908.0,2016-12-19 22:00:00
2016-12-19,23,14044.5,12771.5,2016-12-19 23:00:00
2016-12-20,0,13134.0,11895.0,2016-12-20 00:00:00
2016-12-20,1,12449.0,11271.75,2016-12-20 01:00:00
2016-12-20,2,12132.0,10961.75,2016-12-20 02:00:00
2016-12-20,3,12042.25,10863.5,2016-12-20 03:00:00
2016-12-20,4,12150.75,10937.25,2016-12-20 04:00:00
2016-12-20,5,12721.0,11511.25,2016-12-20 05:00:00
2016-12-20,6,14403.75,13079.75,2016-12-20 06:00:00
2016-12-20,7,16947.5,15614.5,2016-12-20 07:00:00
2016-12-20,8,18793.0,17087.0,2016-12-20 08:00:00
2016-12-20,9,19342.5,17432.75,2016-12-20 09:00:00
2016-12-20,10,19194.25,17370.25,2016-12-20 10:00:00
2016-12-20,11,19101.75,17242.25,2016-12-20 11:00:00
2016-12-20,12,18819.0,16969.25,2016-12-20 12:00:00
2016-12-20,13,18752.0,17017.25,2016-12-20 13:00:00
2016-12-20,14,18810.0,17021.25,2016-12-20 14:00:00
2016-12-20,15,18914.5,17176.75,2016-12-20 15:00:00
2016-12-20,16,19308.25,17724.75,2016-12-20 16:00:00
2016-12-20,17,19934.25,18592.25,2016-12-20 17:00:00
2016-12-20,18,18954.0,17854.5,2016-12-20 18:00:00
2016-12-20,19,17999.75,17205.0,2016-12-20 19:00:00
2016-12-20,20,17245.0,16338.75,2016-12-20 20:00:00
2016-12-20,21,16371.75,15299.5,2016-12-20 21:00:00
2016-12-20,22,15115.0,14037.75,2016-12-20 22:00:00
2016-12-20,23,13974.0,12882.0,2016-12-20 23:00:00
2016-12-21,0,12589.25,11924.25,2016-12-21 00:00:00
2016-12-21,1,11936.0,11231.5,2016-12-21 01:00:00
2016-12-21,2,11623.0,10913.25,2016-12-21 02:00:00
2016-12-21,3,11452.75,10847.25,2016-12-21 03:00:00
2016-12-21,4,11445.25,10964.5,2016-12-21 04:00:00
2016-12-21,5,11953.75,11508.25,2016-12-21 05:00:00
2016-12-21,6,13476.75,13059.75,2016-12-21 06:00:00
2016-12-21,7,16010.0,15609.75,2016-12-21 07:00:00
2016-12-21,8,17868.0,17248.25,2016-12-21 08:00:00
2016-12-21,9,18460.5,17580.25,2016-12-21 09:00:00
2016-12-21,10,18568.0,17589.75,2016-12-21 10:00:00
2016-12-21,11,18428.75,17432.5,2016-12-21 11:00:00
2016-12-21,12,18122.0,17141.0,2016-12-21 12:00:00
2016-12-21,13,18085.5,17274.5,2016-12-21 13:00:00
2016-12-21,14,18184.75,17266.0,2016-12-21 14:00:00
2016-12-21,15,18133.75,17304.75,2016-12-21 15:00:00
2016-12-21,16,18490.5,17916.0,2016-12-21 16:00:00
2016-12-21,17,19233.75,18466.5,2016-12-21 17:00:00
2016-12-21,18,18271.0,17569.0,2016-12-21 18:00:00
2016-12-21,19,17421.5,16926.5,2016-12-21 19:00:00
2016-12-21,20,16574.5,16156.75,2016-12-21 20:00:00
2016-12-21,21,15547.75,15105.75,2016-12-21 21:00:00
2016-12-21,22,14352.0,13830.75,2016-12-21 22:00:00
2016-12-21,23,13174.5,12760.25,2016-12-21 23:00:00
2016-12-22,0,12188.25,11707.75,2016-12-22 00:00:00
2016-12-22,1,11506.25,11053.25,2016-12-22 01:00:00
2016-12-22,2,11071.5,10731.25,2016-12-22 02:00:00
2016-12-22,3,10933.0,10656.0,2016-12-22 03:00:00
2016-12-22,4,10992.0,10724.75,2016-12-22 04:00:00
2016-12-22,5,11495.5,11226.5,2016-12-22 05:00:00
2016-12-22,6,13068.0,12753.5,2016-12-22 06:00:00
2016-12-22,7,15673.75,15144.0,2016-12-22 07:00:00
2016-12-22,8,17546.5,16724.25,2016-12-22 08:00:00
2016-12-22,9,18166.0,17193.25,2016-12-22 09:00:00
2016-12-22,10,18244.25,17246.25,2016-12-22 10:00:00
2016-12-22,11,18208.5,17202.25,2016-12-22 11:00:00
2016-12-22,12,18082.5,16972.0,2016-12-22 12:00:00
2016-12-22,13,18109.0,16933.0,2016-12-22 13:00:00
2016-12-22,14,18093.75,16885.25,2016-12-22 14:00:00
2016-12-22,15,18043.5,16919.0,2016-12-22 15:00:00
2016-12-22,16,18358.75,17262.5,2016-12-22 16:00:00
2016-12-22,17,19004.75,17914.0,2016-12-22 17:00:00
2016-12-22,18,18227.5,17183.25,2016-12-22 18:00:00
2016-12-22,19,17557.25,16656.5,2016-12-22 19:00:00
2016-12-22,20,16814.75,15999.5,2016-12-22 20:00:00
2016-12-22,21,15738.75,14949.75,2016-12-22 21:00:00
2016-12-22,22,14433.25,13715.0,2016-12-22 22:00:00
2016-12-22,23,13311.25,12674.25,2016-12-22 23:00:00
2016-12-23,0,12344.75,11755.25,2016-12-23 00:00:00
2016-12-23,1,11646.25,11101.75,2016-12-23 01:00:00
2016-12-23,2,11296.0,10718.75,2016-12-23 02:00:00
2016-12-23,3,11219.75,10571.75,2016-12-23 03:00:00
2016-12-23,4,11313.75,10609.25,2016-12-23 04:00:00
2016-12-23,5,11890.5,11095.25,2016-12-23 05:00:00
2016-12-23,6,13512.5,12379.0,2016-12-23 06:00:00
2016-12-23,7,16087.25,14513.25,2016-12-23 07:00:00
2016-12-23,8,17936.25,16242.5,2016-12-23 08:00:00
2016-12-23,9,18479.5,16761.75,2016-12-23 09:00:00
2016-12-23,10,18568.75,16853.0,2016-12-23 10:00:00
2016-12-23,11,18487.5,16764.75,2016-12-23 11:00:00
2016-12-23,12,18241.25,16484.75,2016-12-23 12:00:00
2016-12-23,13,18105.5,16311.25,2016-12-23 13:00:00
2016-12-23,14,17957.25,16020.0,2016-12-23 14:00:00
2016-12-23,15,17825.75,15851.25,2016-12-23 15:00:00
2016-12-23,16,17988.0,16294.75,2016-12-23 16:00:00
2016-12-23,17,18734.75,17336.25,2016-12-23 17:00:00
2016-12-23,18,17949.0,16728.75,2016-12-23 18:00:00
2016-12-23,19,17048.0,16057.75,2016-12-23 19:00:00
2016-12-23,20,16290.75,15218.5,2016-12-23 20:00:00
2016-12-23,21,15280.25,14124.5,2016-12-23 21:00:00
2016-12-23,22,14211.5,13159.0,2016-12-23 22:00:00
2016-12-23,23,13379.0,12295.0,2016-12-23 23:00:00
2016-12-24,0,12996.75,11399.25,2016-12-24 00:00:00
2016-12-24,1,12230.0,10675.0,2016-12-24 01:00:00
2016-12-24,2,11679.5,10210.0,2016-12-24 02:00:00
2016-12-24,3,11402.75,9991.75,2016-12-24 03:00:00
2016-12-24,4,11267.5,9937.5,2016-12-24 04:00:00
2016-12-24,5,11409.0,10105.75,2016-12-24 05:00:00
2016-12-24,6,12016.5,10617.75,2016-12-24 06:00:00
2016-12-24,7,13158.75,11501.0,2016-12-24 07:00:00
2016-12-24,8,14593.75,12668.75,2016-12-24 08:00:00
2016-12-24,9,15801.0,13615.5,2016-12-24 09:00:00
2016-12-24,10,16498.75,14173.0,2016-12-24 10:00:00
2016-12-24,11,16632.25,14310.5,2016-12-24 11:00:00
2016-12-24,12,16511.25,14227.5,2016-12-24 12:00:00
2016-12-24,13,16245.25,14126.25,2016-12-24 13:00:00
2016-12-24,14,16074.5,14164.25,2016-12-24 14:00:00
2016-12-24,15,15950.25,14137.25,2016-12-24 15:00:00
2016-12-24,16,16247.0,14686.5,2016-12-24 16:00:00
2016-12-24,17,16776.75,15265.5,2016-12-24 17:00:00
2016-12-24,18,16272.25,14751.75,2016-12-24 18:00:00
2016-12-24,19,15792.75,14071.25,2016-12-24 19:00:00
2016-12-24,20,15244.25,13412.25,2016-12-24 20:00:00
2016-12-24,21,14459.25,12723.5,2016-12-24 21:00:00
2016-12-24,22,13792.5,12103.25,2016-12-24 22:00:00
2016-12-24,23,12918.0,11429.0,2016-12-24 23:00:00
2016-12-25,0,12100.0,10727.25,2016-12-25 00:00:00
2016-12-25,1,11374.25,10062.0,2016-12-25 01:00:00
2016-12-25,2,10789.25,9525.25,2016-12-25 02:00:00
2016-12-25,3,10466.25,9312.0,2016-12-25 03:00:00
2016-12-25,4,10420.75,9278.0,2016-12-25 04:00:00
2016-12-25,5,10710.75,9408.5,2016-12-25 05:00:00
2016-12-25,6,10910.25,9730.5,2016-12-25 06:00:00
2016-12-25,7,11479.75,10313.75,2016-12-25 07:00:00
2016-12-25,8,12440.0,11208.75,2016-12-25 08:00:00
2016-12-25,9,13225.75,11995.25,2016-12-25 09:00:00
2016-12-25,10,13874.75,12585.0,2016-12-25 10:00:00
2016-12-25,11,14145.0,12831.5,2016-12-25 11:00:00
2016-12-25,12,14384.25,12946.25,2016-12-25 12:00:00
2016-12-25,13,14435.25,12890.75,2016-12-25 13:00:00
2016-12-25,14,14434.25,12672.0,2016-12-25 14:00:00
2016-12-25,15,14541.75,12547.25,2016-12-25 15:00:00
2016-12-25,16,14993.75,12839.25,2016-12-25 16:00:00
2016-12-25,17,16004.25,13707.75,2016-12-25 17:00:00
2016-12-25,18,15848.0,13622.0,2016-12-25 18:00:00
2016-12-25,19,15492.25,13106.75,2016-12-25 19:00:00
2016-12-25,20,15193.25,12695.0,2016-12-25 20:00:00
2016-12-25,21,14594.5,12299.5,2016-12-25 21:00:00
2016-12-25,22,13883.5,11848.75,2016-12-25 22:00:00
2016-12-25,23,12940.5,11158.25,2016-12-25 23:00:00
2016-12-26,0,12235.5,10486.25,2016-12-26 00:00:00
2016-12-26,1,11854.0,9805.75,2016-12-26 01:00:00
2016-12-26,2,11621.0,9389.25,2016-12-26 02:00:00
2016-12-26,3,11648.75,9239.0,2016-12-26 03:00:00
2016-12-26,4,11796.0,9225.5,2016-12-26 04:00:00
2016-12-26,5,12441.0,9445.25,2016-12-26 05:00:00
2016-12-26,6,14107.0,9911.75,2016-12-26 06:00:00
2016-12-26,7,16663.5,10471.0,2016-12-26 07:00:00
2016-12-26,8,18466.5,11324.25,2016-12-26 08:00:00
2016-12-26,9,19303.75,12226.25,2016-12-26 09:00:00
2016-12-26,10,19142.5,12815.75,2016-12-26 10:00:00
2016-12-26,11,19200.0,12872.75,2016-12-26 11:00:00
2016-12-26,12,18927.25,12764.25,2016-12-26 12:00:00
2016-12-26,13,19180.25,12551.0,2016-12-26 13:00:00
2016-12-26,14,18840.25,12417.0,2016-12-26 14:00:00
2016-12-26,15,18962.25,12544.25,2016-12-26 15:00:00
2016-12-26,16,19315.5,13101.5,2016-12-26 16:00:00
2016-12-26,17,20084.75,14268.0,2016-12-26 17:00:00
2016-12-26,18,19074.25,14090.5,2016-12-26 18:00:00
2016-12-26,19,18257.25,13528.75,2016-12-26 19:00:00
2016-12-26,20,17496.5,13048.25,2016-12-26 20:00:00
2016-12-26,21,16513.0,12559.75,2016-12-26 21:00:00
2016-12-26,22,15290.75,11995.5,2016-12-26 22:00:00
2016-12-26,23,14191.5,11242.5,2016-12-26 23:00:00
2016-12-27,0,13279.5,10526.0,2016-12-27 00:00:00
2016-12-27,1,12559.5,9948.75,2016-12-27 01:00:00
2016-12-27,2,12189.75,9629.75,2016-12-27 02:00:00
2016-12-27,3,12093.0,9509.75,2016-12-27 03:00:00
2016-12-27,4,12196.25,9594.25,2016-12-27 04:00:00
2016-12-27,5,12769.5,10062.5,2016-12-27 05:00:00
2016-12-27,6,14426.5,11248.0,2016-12-27 06:00:00
2016-12-27,7,16951.75,12755.5,2016-12-27 07:00:00
2016-12-27,8,18940.5,14285.5,2016-12-27 08:00:00
2016-12-27,9,19516.5,15116.5,2016-12-27 09:00:00
2016-12-27,10,19390.25,15303.25,2016-12-27 10:00:00
2016-12-27,11,19439.75,15179.5,2016-12-27 11:00:00
2016-12-27,12,19198.0,15052.0,2016-12-27 12:00:00
2016-12-27,13,19127.25,14949.0,2016-12-27 13:00:00
2016-12-27,14,19204.5,14921.25,2016-12-27 14:00:00
2016-12-27,15,19250.75,15005.5,2016-12-27 15:00:00
2016-12-27,16,19581.25,15665.5,2016-12-27 16:00:00
2016-12-27,17,20203.0,16954.25,2016-12-27 17:00:00
2016-12-27,18,19223.25,16270.25,2016-12-27 18:00:00
2016-12-27,19,18289.0,15606.25,2016-12-27 19:00:00
2016-12-27,20,17472.0,14745.75,2016-12-27 20:00:00
2016-12-27,21,16544.0,13819.25,2016-12-27 21:00:00
2016-12-27,22,15204.0,12818.5,2016-12-27 22:00:00
2016-12-27,23,14037.5,11926.5,2016-12-27 23:00:00
2016-12-28,0,12750.75,11164.75,2016-12-28 00:00:00
2016-12-28,1,12080.0,10520.25,2016-12-28 01:00:00
2016-12-28,2,11650.5,10153.75,2016-12-28 02:00:00
2016-12-28,3,11442.5,10023.25,2016-12-28 03:00:00
2016-12-28,4,11439.75,10099.75,2016-12-28 04:00:00
2016-12-28,5,11840.5,10577.75,2016-12-28 05:00:00
2016-12-28,6,13273.0,11710.75,2016-12-28 06:00:00
2016-12-28,7,15721.25,13237.75,2016-12-28 07:00:00
2016-12-28,8,17774.75,14639.75,2016-12-28 08:00:00
2016-12-28,9,18402.0,15470.0,2016-12-28 09:00:00
2016-12-28,10,18457.0,15817.5,2016-12-28 10:00:00
2016-12-28,11,18336.25,15905.5,2016-12-28 11:00:00
2016-12-28,12,18063.5,15861.0,2016-12-28 12:00:00
2016-12-28,13,18033.0,15830.75,2016-12-28 13:00:00
2016-12-28,14,18145.25,15752.0,2016-12-28 14:00:00
2016-12-28,15,18107.0,15682.0,2016-12-28 15:00:00
2016-12-28,16,18466.25,16111.5,2016-12-28 16:00:00
2016-12-28,17,19161.5,17098.25,2016-12-28 17:00:00
2016-12-28,18,18217.25,16277.0,2016-12-28 18:00:00
2016-12-28,19,17446.75,15637.0,2016-12-28 19:00:00
2016-12-28,20,16654.5,14833.5,2016-12-28 20:00:00
2016-12-28,21,15752.75,14015.75,2016-12-28 21:00:00
2016-12-28,22,14561.25,13073.75,2016-12-28 22:00:00
2016-12-28,23,13507.25,12224.0,2016-12-28 23:00:00
2016-12-29,0,12479.75,11299.0,2016-12-29 00:00:00
2016-12-29,1,11844.0,10529.75,2016-12-29 01:00:00
2016-12-29,2,11497.0,10242.25,2016-12-29 02:00:00
2016-12-29,3,11374.5,10168.0,2016-12-29 03:00:00
2016-12-29,4,11418.25,10232.5,2016-12-29 04:00:00
2016-12-29,5,11824.0,10680.0,2016-12-29 05:00:00
2016-12-29,6,13437.0,11756.0,2016-12-29 06:00:00
2016-12-29,7,15983.25,13321.75,2016-12-29 07:00:00
2016-12-29,8,18016.25,14803.0,2016-12-29 08:00:00
2016-12-29,9,18641.5,15589.75,2016-12-29 09:00:00
2016-12-29,10,18660.5,15882.25,2016-12-29 10:00:00
2016-12-29,11,18581.75,15826.0,2016-12-29 11:00:00
2016-12-29,12,18355.0,15675.0,2016-12-29 12:00:00
2016-12-29,13,18346.25,15580.75,2016-12-29 13:00:00
2016-12-29,14,18295.25,15535.25,2016-12-29 14:00:00
2016-12-29,15,18310.5,15545.5,2016-12-29 15:00:00
2016-12-29,16,18642.25,16062.75,2016-12-29 16:00:00
2016-12-29,17,19231.75,17202.0,2016-12-29 17:00:00
2016-12-29,18,18347.25,16595.5,2016-12-29 18:00:00
2016-12-29,19,17683.5,16037.0,2016-12-29 19:00:00
2016-12-29,20,16984.5,15214.25,2016-12-29 20:00:00
2016-12-29,21,15916.0,14252.25,2016-12-29 21:00:00
2016-12-29,22,14512.0,13230.0,2016-12-29 22:00:00
2016-12-29,23,13381.75,12400.75,2016-12-29 23:00:00
2016-12-30,0,12460.25,11522.25,2016-12-30 00:00:00
2016-12-30,1,11748.0,10870.0,2016-12-30 01:00:00
2016-12-30,2,11394.5,10504.0,2016-12-30 02:00:00
2016-12-30,3,11246.75,10316.5,2016-12-30 03:00:00
2016-12-30,4,11280.75,10365.5,2016-12-30 04:00:00
2016-12-30,5,11808.0,10795.75,2016-12-30 05:00:00
2016-12-30,6,13285.5,11805.25,2016-12-30 06:00:00
2016-12-30,7,15697.0,13254.75,2016-12-30 07:00:00
2016-12-30,8,17723.75,14722.75,2016-12-30 08:00:00
2016-12-30,9,18348.5,15535.75,2016-12-30 09:00:00
2016-12-30,10,18463.0,15803.25,2016-12-30 10:00:00
2016-12-30,11,18267.5,15679.5,2016-12-30 11:00:00
2016-12-30,12,17969.75,15412.5,2016-12-30 12:00:00
2016-12-30,13,17706.75,15295.0,2016-12-30 13:00:00
2016-12-30,14,17402.25,15221.0,2016-12-30 14:00:00
2016-12-30,15,17191.75,15165.75,2016-12-30 15:00:00
2016-12-30,16,17284.0,15665.0,2016-12-30 16:00:00
2016-12-30,17,18064.25,16823.5,2016-12-30 17:00:00
2016-12-30,18,17196.75,16300.75,2016-12-30 18:00:00
2016-12-30,19,16346.0,15671.25,2016-12-30 19:00:00
2016-12-30,20,15576.75,14877.25,2016-12-30 20:00:00
2016-12-30,21,14635.75,13921.25,2016-12-30 21:00:00
2016-12-30,22,13557.5,12939.0,2016-12-30 22:00:00
2016-12-30,23,12721.75,12124.0,2016-12-30 23:00:00
2016-12-31,0,12075.0,11284.0,2016-12-31 00:00:00
2016-12-31,1,11361.25,10646.5,2016-12-31 01:00:00
2016-12-31,2,10973.25,10222.5,2016-12-31 02:00:00
2016-12-31,3,10825.25,10013.75,2016-12-31 03:00:00
2016-12-31,4,10717.5,9982.0,2016-12-31 04:00:00
2016-12-31,5,10862.25,10133.5,2016-12-31 05:00:00
2016-12-31,6,11405.5,10640.75,2016-12-31 06:00:00
2016-12-31,7,12465.0,11411.5,2016-12-31 07:00:00
2016-12-31,8,13860.0,12588.5,2016-12-31 08:00:00
2016-12-31,9,14964.5,13698.25,2016-12-31 09:00:00
2016-12-31,10,15697.25,14428.0,2016-12-31 10:00:00
2016-12-31,11,15807.0,14705.0,2016-12-31 11:00:00
2016-12-31,12,15624.0,14663.5,2016-12-31 12:00:00
2016-12-31,13,15436.5,14455.0,2016-12-31 13:00:00
2016-12-31,14,15303.5,14380.5,2016-12-31 14:00:00
2016-12-31,15,15157.5,14310.75,2016-12-31 15:00:00
2016-12-31,16,15431.0,14575.25,2016-12-31 16:00:00
2016-12-31,17,15842.25,15102.5,2016-12-31 17:00:00
2016-12-31,18,15205.75,14662.75,2016-12-31 18:00:00
2016-12-31,19,14646.0,14042.25,2016-12-31 19:00:00
2016-12-31,20,14082.25,13179.75,2016-12-31 20:00:00
2016-12-31,21,13318.5,12326.25,2016-12-31 21:00:00
2016-12-31,22,12639.25,11796.5,2016-12-31 22:00:00
2016-12-31,23,11865.0,11378.75,2016-12-31 23:00:00
2017-01-01,0,11186.0,11025.25,2017-01-01 00:00:00
2017-01-01,1,10492.75,10794.0,2017-01-01 01:00:00
2017-01-01,2,9893.75,10319.5,2017-01-01 02:00:00
2017-01-01,3,9529.75,9930.25,2017-01-01 03:00:00
2017-01-01,4,9477.25,9679.25,2017-01-01 04:00:00
2017-01-01,5,9783.0,9651.5,2017-01-01 05:00:00
2017-01-01,6,9998.0,9783.5,2017-01-01 06:00:00
2017-01-01,7,10540.0,10117.0,2017-01-01 07:00:00
2017-01-01,8,11537.75,10464.25,2017-01-01 08:00:00
2017-01-01,9,12260.0,10852.5,2017-01-01 09:00:00
2017-01-01,10,12933.0,11554.75,2017-01-01 10:00:00
2017-01-01,11,13240.25,12135.75,2017-01-01 11:00:00
2017-01-01,12,13512.0,12524.5,2017-01-01 12:00:00
2017-01-01,13,13622.75,12652.5,2017-01-01 13:00:00
2017-01-01,14,13621.0,12694.25,2017-01-01 14:00:00
2017-01-01,15,13617.75,12727.75,2017-01-01 15:00:00
2017-01-01,16,13940.5,13162.5,2017-01-01 16:00:00
2017-01-01,17,14823.0,14109.75,2017-01-01 17:00:00
2017-01-01,18,14722.75,14122.25,2017-01-01 18:00:00
2017-01-01,19,14296.25,13853.25,2017-01-01 19:00:00
2017-01-01,20,13968.75,13448.25,2017-01-01 20:00:00
2017-01-01,21,13487.0,12815.25,2017-01-01 21:00:00
2017-01-01,22,12857.0,12128.0,2017-01-01 22:00:00
2017-01-01,23,11999.25,11287.25,2017-01-01 23:00:00
2017-01-02,0,11303.0,10553.25,2017-01-02 00:00:00
2017-01-02,1,10786.75,10089.25,2017-01-02 01:00:00
2017-01-02,2,10383.75,9843.5,2017-01-02 02:00:00
2017-01-02,3,10347.0,9748.0,2017-01-02 03:00:00
2017-01-02,4,10445.25,9872.25,2017-01-02 04:00:00
