"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"29.11.2018 15:15 - 29.11.2018 15:30","68246","72980"
"29.11.2018 15:30 - 29.11.2018 15:45","68291","73081"
"29.11.2018 15:45 - 29.11.2018 16:00","67468","73109"
"29.11.2018 16:00 - 29.11.2018 16:15","68223","73560"
"29.11.2018 16:15 - 29.11.2018 16:30","67706","73855"
"29.11.2018 16:30 - 29.11.2018 16:45","67449","74579"
"29.11.2018 16:45 - 29.11.2018 17:00","69008","75355"
"29.11.2018 17:00 - 29.11.2018 17:15","69624","75664"
"29.11.2018 17:15 - 29.11.2018 17:30","69784","75909"
"29.11.2018 17:30 - 29.11.2018 17:45","69509","75788"
"29.11.2018 17:45 - 29.11.2018 18:00","69984","75684"
"29.11.2018 18:00 - 29.11.2018 18:15","69712","75218"
"29.11.2018 18:15 - 29.11.2018 18:30","69385","74937"
"29.11.2018 18:30 - 29.11.2018 18:45","69498","74513"
"29.11.2018 18:45 - 29.11.2018 19:00","68771","74414"
"29.11.2018 19:00 - 29.11.2018 19:15","68415","74281"
"29.11.2018 19:15 - 29.11.2018 19:30","68198","73909"
"29.11.2018 19:30 - 29.11.2018 19:45","67995","73163"
"29.11.2018 19:45 - 29.11.2018 20:00","66757","72801"
"29.11.2018 20:00 - 29.11.2018 20:15","66010","70977"
"29.11.2018 20:15 - 29.11.2018 20:30","64649","69768"
"29.11.2018 20:30 - 29.11.2018 20:45","64050","68679"
"29.11.2018 20:45 - 29.11.2018 21:00","63436","67881"
"29.11.2018 21:00 - 29.11.2018 21:15","62020","66733"
"29.11.2018 21:15 - 29.11.2018 21:30","61533","65826"
"29.11.2018 21:30 - 29.11.2018 21:45","61286","64781"
"29.11.2018 21:45 - 29.11.2018 22:00","60248","63998"
"29.11.2018 22:00 - 29.11.2018 22:15","60135","63462"
"29.11.2018 22:15 - 29.11.2018 22:30","57919","62372"
"29.11.2018 22:30 - 29.11.2018 22:45","57887","61035"
"29.11.2018 22:45 - 29.11.2018 23:00","56283","59909"
"29.11.2018 23:00 - 29.11.2018 23:15","55920","58883"
"29.11.2018 23:15 - 29.11.2018 23:30","54659","57895"
"29.11.2018 23:30 - 29.11.2018 23:45","53210","57041"
"29.11.2018 23:45 - 30.11.2018 00:00","52607","56557"
"30.11.2018 00:00 - 30.11.2018 00:15","52784","55639"
"30.11.2018 00:15 - 30.11.2018 00:30","52161","55113"
"30.11.2018 00:30 - 30.11.2018 00:45","51683","54765"
"30.11.2018 00:45 - 30.11.2018 01:00","51195","54103"
"30.11.2018 01:00 - 30.11.2018 01:15","50757","53759"
"30.11.2018 01:15 - 30.11.2018 01:30","49836","53436"
"30.11.2018 01:30 - 30.11.2018 01:45","50112","53242"
"30.11.2018 01:45 - 30.11.2018 02:00","49652","52905"
"30.11.2018 02:00 - 30.11.2018 02:15","49272","52528"
"30.11.2018 02:15 - 30.11.2018 02:30","48959","52379"
"30.11.2018 02:30 - 30.11.2018 02:45","49341","52518"
"30.11.2018 02:45 - 30.11.2018 03:00","49356","52461"
"30.11.2018 03:00 - 30.11.2018 03:15","49249","52411"
"30.11.2018 03:15 - 30.11.2018 03:30","49325","52313"
"30.11.2018 03:30 - 30.11.2018 03:45","49462","52612"
"30.11.2018 03:45 - 30.11.2018 04:00","49540","52828"
"30.11.2018 04:00 - 30.11.2018 04:15","50264","53227"
"30.11.2018 04:15 - 30.11.2018 04:30","50243","53793"
"30.11.2018 04:30 - 30.11.2018 04:45","50865","54556"
"30.11.2018 04:45 - 30.11.2018 05:00","51486","54725"
"30.11.2018 05:00 - 30.11.2018 05:15","52303","55766"
"30.11.2018 05:15 - 30.11.2018 05:30","52727","56330"
"30.11.2018 05:30 - 30.11.2018 05:45","53803","57412"
"30.11.2018 05:45 - 30.11.2018 06:00","55142","58844"
"30.11.2018 06:00 - 30.11.2018 06:15","57253","61469"
"30.11.2018 06:15 - 30.11.2018 06:30","60028","63925"
"30.11.2018 06:30 - 30.11.2018 06:45","61724","65737"
"30.11.2018 06:45 - 30.11.2018 07:00","63375","67223"
"30.11.2018 07:00 - 30.11.2018 07:15","64982","69048"
"30.11.2018 07:15 - 30.11.2018 07:30","65789","70475"
"30.11.2018 07:30 - 30.11.2018 07:45","66696","71571"
"30.11.2018 07:45 - 30.11.2018 08:00","67086","72139"
"30.11.2018 08:00 - 30.11.2018 08:15","68349","72675"
"30.11.2018 08:15 - 30.11.2018 08:30","68233","73258"
"30.11.2018 08:30 - 30.11.2018 08:45","68694","73578"
"30.11.2018 08:45 - 30.11.2018 09:00","68934","73458"
"30.11.2018 09:00 - 30.11.2018 09:15","68100","73212"
"30.11.2018 09:15 - 30.11.2018 09:30","68985","73351"
"30.11.2018 09:30 - 30.11.2018 09:45","68554","73683"
"30.11.2018 09:45 - 30.11.2018 10:00","69145","73687"
"30.11.2018 10:00 - 30.11.2018 10:15","69436","73952"
"30.11.2018 10:15 - 30.11.2018 10:30","69241","73990"
"30.11.2018 10:30 - 30.11.2018 10:45","69370","73802"
"30.11.2018 10:45 - 30.11.2018 11:00","69095","74063"
"30.11.2018 11:00 - 30.11.2018 11:15","70080","74211"
"30.11.2018 11:15 - 30.11.2018 11:30","70261","74435"
"30.11.2018 11:30 - 30.11.2018 11:45","70657","74610"
"30.11.2018 11:45 - 30.11.2018 12:00","70733","74618"
"30.11.2018 12:00 - 30.11.2018 12:15","69432","74350"
"30.11.2018 12:15 - 30.11.2018 12:30","69566","73874"
"30.11.2018 12:30 - 30.11.2018 12:45","69292","73465"
"30.11.2018 12:45 - 30.11.2018 13:00","69385","73284"
"30.11.2018 13:00 - 30.11.2018 13:15","69067","73122"
"30.11.2018 13:15 - 30.11.2018 13:30","68781","72661"
"30.11.2018 13:30 - 30.11.2018 13:45","68252","72066"
"30.11.2018 13:45 - 30.11.2018 14:00","67853","71408"
"30.11.2018 14:00 - 30.11.2018 14:15","67710","71146"
"30.11.2018 14:15 - 30.11.2018 14:30","67265","70828"
"30.11.2018 14:30 - 30.11.2018 14:45","67129","70638"
"30.11.2018 14:45 - 30.11.2018 15:00","66971","70402"
"30.11.2018 15:00 - 30.11.2018 15:15","66520","70454"
"30.11.2018 15:15 - 30.11.2018 15:30","66685","70356"
"30.11.2018 15:30 - 30.11.2018 15:45","66584","70342"
"30.11.2018 15:45 - 30.11.2018 16:00","66535","70248"
"30.11.2018 16:00 - 30.11.2018 16:15","66647","70614"
"30.11.2018 16:15 - 30.11.2018 16:30","66571","71297"
"30.11.2018 16:30 - 30.11.2018 16:45","66441","71902"
"30.11.2018 16:45 - 30.11.2018 17:00","68283","72569"
"30.11.2018 17:00 - 30.11.2018 17:15","68673","72972"
"30.11.2018 17:15 - 30.11.2018 17:30","68785","73035"
"30.11.2018 17:30 - 30.11.2018 17:45","68451","72997"
"30.11.2018 17:45 - 30.11.2018 18:00","68837","72536"
"30.11.2018 18:00 - 30.11.2018 18:15","68430","72173"
"30.11.2018 18:15 - 30.11.2018 18:30","68239","71774"
"30.11.2018 18:30 - 30.11.2018 18:45","68290","71341"
"30.11.2018 18:45 - 30.11.2018 19:00","67174","71142"
"30.11.2018 19:00 - 30.11.2018 19:15","66840","70965"
"30.11.2018 19:15 - 30.11.2018 19:30","66478","70314"
"30.11.2018 19:30 - 30.11.2018 19:45","66327","69197"
"30.11.2018 19:45 - 30.11.2018 20:00","65130","68671"
"30.11.2018 20:00 - 30.11.2018 20:15","64410","67964"
"30.11.2018 20:15 - 30.11.2018 20:30","62961","66653"
"30.11.2018 20:30 - 30.11.2018 20:45","62440","65257"
"30.11.2018 20:45 - 30.11.2018 21:00","61879","64370"
"30.11.2018 21:00 - 30.11.2018 21:15","60290","63433"
"30.11.2018 21:15 - 30.11.2018 21:30","59680","62871"
"30.11.2018 21:30 - 30.11.2018 21:45","59576","61934"
"30.11.2018 21:45 - 30.11.2018 22:00","58550","61494"
"30.11.2018 22:00 - 30.11.2018 22:15","58629","61374"
"30.11.2018 22:15 - 30.11.2018 22:30","56475","60579"
"30.11.2018 22:30 - 30.11.2018 22:45","56557","59546"
"30.11.2018 22:45 - 30.11.2018 23:00","55176","58596"
"30.11.2018 23:00 - 30.11.2018 23:15","54689","57561"
"30.11.2018 23:15 - 30.11.2018 23:30","53318","56662"
"30.11.2018 23:30 - 30.11.2018 23:45","51796","55550"
"30.11.2018 23:45 - 01.12.2018 00:00","51006","54880"
"01.12.2018 00:00 - 01.12.2018 00:15","52075","53485"
"01.12.2018 00:15 - 01.12.2018 00:30","50867","52650"
"01.12.2018 00:30 - 01.12.2018 00:45","50432","51915"
"01.12.2018 00:45 - 01.12.2018 01:00","49927","51338"
"01.12.2018 01:00 - 01.12.2018 01:15","49540","50895"
"01.12.2018 01:15 - 01.12.2018 01:30","48470","50333"
"01.12.2018 01:30 - 01.12.2018 01:45","48711","50154"
"01.12.2018 01:45 - 01.12.2018 02:00","47953","49694"
"01.12.2018 02:00 - 01.12.2018 02:15","47623","49251"
"01.12.2018 02:15 - 01.12.2018 02:30","47262","48799"
"01.12.2018 02:30 - 01.12.2018 02:45","47550","49011"
"01.12.2018 02:45 - 01.12.2018 03:00","47483","48747"
"01.12.2018 03:00 - 01.12.2018 03:15","47146","48956"
"01.12.2018 03:15 - 01.12.2018 03:30","47279","48781"
"01.12.2018 03:30 - 01.12.2018 03:45","47219","48819"
"01.12.2018 03:45 - 01.12.2018 04:00","47015","48999"
"01.12.2018 04:00 - 01.12.2018 04:15","47545","49242"
"01.12.2018 04:15 - 01.12.2018 04:30","47088","49251"
"01.12.2018 04:30 - 01.12.2018 04:45","47499","49045"
"01.12.2018 04:45 - 01.12.2018 05:00","47495","49279"
"01.12.2018 05:00 - 01.12.2018 05:15","47572","49654"
"01.12.2018 05:15 - 01.12.2018 05:30","47372","49647"
"01.12.2018 05:30 - 01.12.2018 05:45","47490","49466"
"01.12.2018 05:45 - 01.12.2018 06:00","47617","49761"
"01.12.2018 06:00 - 01.12.2018 06:15","47369","49993"
"01.12.2018 06:15 - 01.12.2018 06:30","48004","50527"
"01.12.2018 06:30 - 01.12.2018 06:45","48739","51203"
"01.12.2018 06:45 - 01.12.2018 07:00","49468","52126"
"01.12.2018 07:00 - 01.12.2018 07:15","50267","53244"
"01.12.2018 07:15 - 01.12.2018 07:30","51165","54228"
"01.12.2018 07:30 - 01.12.2018 07:45","52258","55278"
"01.12.2018 07:45 - 01.12.2018 08:00","52996","55704"
"01.12.2018 08:00 - 01.12.2018 08:15","54462","56460"
"01.12.2018 08:15 - 01.12.2018 08:30","54759","57287"
"01.12.2018 08:30 - 01.12.2018 08:45","55379","57779"
"01.12.2018 08:45 - 01.12.2018 09:00","56074","58403"
"01.12.2018 09:00 - 01.12.2018 09:15","56868","59255"
"01.12.2018 09:15 - 01.12.2018 09:30","58266","59712"
"01.12.2018 09:30 - 01.12.2018 09:45","57937","60254"
"01.12.2018 09:45 - 01.12.2018 10:00","58851","60519"
"01.12.2018 10:00 - 01.12.2018 10:15","58803","61012"
"01.12.2018 10:15 - 01.12.2018 10:30","58964","61187"
"01.12.2018 10:30 - 01.12.2018 10:45","59103","61122"
"01.12.2018 10:45 - 01.12.2018 11:00","59315","61090"
"01.12.2018 11:00 - 01.12.2018 11:15","59689","61266"
"01.12.2018 11:15 - 01.12.2018 11:30","60026","61558"
"01.12.2018 11:30 - 01.12.2018 11:45","60170","61770"
"01.12.2018 11:45 - 01.12.2018 12:00","59867","61567"
"01.12.2018 12:00 - 01.12.2018 12:15","59491","61294"
"01.12.2018 12:15 - 01.12.2018 12:30","59479","60964"
"01.12.2018 12:30 - 01.12.2018 12:45","59177","60352"
"01.12.2018 12:45 - 01.12.2018 13:00","58912","60106"
"01.12.2018 13:00 - 01.12.2018 13:15","58483","60029"
"01.12.2018 13:15 - 01.12.2018 13:30","58058","59351"
"01.12.2018 13:30 - 01.12.2018 13:45","57426","59015"
"01.12.2018 13:45 - 01.12.2018 14:00","57218","58500"
"01.12.2018 14:00 - 01.12.2018 14:15","56799","58329"
"01.12.2018 14:15 - 01.12.2018 14:30","56004","58001"
"01.12.2018 14:30 - 01.12.2018 14:45","55920","57882"
"01.12.2018 14:45 - 01.12.2018 15:00","56086","57895"
"01.12.2018 15:00 - 01.12.2018 15:15","56794","57868"
"01.12.2018 15:15 - 01.12.2018 15:30","56157","57871"
"01.12.2018 15:30 - 01.12.2018 15:45","56347","58036"
"01.12.2018 15:45 - 01.12.2018 16:00","56261","58333"
"01.12.2018 16:00 - 01.12.2018 16:15","57036","58887"
"01.12.2018 16:15 - 01.12.2018 16:30","57581","59780"
"01.12.2018 16:30 - 01.12.2018 16:45","58643","60764"
"01.12.2018 16:45 - 01.12.2018 17:00","59343","61877"
"01.12.2018 17:00 - 01.12.2018 17:15","60552","62608"
"01.12.2018 17:15 - 01.12.2018 17:30","61021","62839"
"01.12.2018 17:30 - 01.12.2018 17:45","61020","63279"
"01.12.2018 17:45 - 01.12.2018 18:00","61410","63262"
"01.12.2018 18:00 - 01.12.2018 18:15","61531","63582"
"01.12.2018 18:15 - 01.12.2018 18:30","61441","63380"
"01.12.2018 18:30 - 01.12.2018 18:45","61244","62987"
"01.12.2018 18:45 - 01.12.2018 19:00","60143","62713"
"01.12.2018 19:00 - 01.12.2018 19:15","59935","62429"
"01.12.2018 19:15 - 01.12.2018 19:30","59648","61790"
"01.12.2018 19:30 - 01.12.2018 19:45","59379","61466"
"01.12.2018 19:45 - 01.12.2018 20:00","57999","60905"
"01.12.2018 20:00 - 01.12.2018 20:15","57534","59916"
"01.12.2018 20:15 - 01.12.2018 20:30","56245","58884"
"01.12.2018 20:30 - 01.12.2018 20:45","55717","58208"
"01.12.2018 20:45 - 01.12.2018 21:00","55081","57403"
"01.12.2018 21:00 - 01.12.2018 21:15","54092","56662"
"01.12.2018 21:15 - 01.12.2018 21:30","53779","56173"
"01.12.2018 21:30 - 01.12.2018 21:45","54195","55691"
"01.12.2018 21:45 - 01.12.2018 22:00","53860","55587"
"01.12.2018 22:00 - 01.12.2018 22:15","54305","55957"
"01.12.2018 22:15 - 01.12.2018 22:30","52476","55605"
"01.12.2018 22:30 - 01.12.2018 22:45","52706","54962"
"01.12.2018 22:45 - 01.12.2018 23:00","51232","54074"
"01.12.2018 23:00 - 01.12.2018 23:15","51040","52552"
"01.12.2018 23:15 - 01.12.2018 23:30","49927","51822"
"01.12.2018 23:30 - 01.12.2018 23:45","48366","50768"
"01.12.2018 23:45 - 02.12.2018 00:00","47836","50031"
"02.12.2018 00:00 - 02.12.2018 00:15","47991","48462"
"02.12.2018 00:15 - 02.12.2018 00:30","47201","47819"
"02.12.2018 00:30 - 02.12.2018 00:45","46690","47355"
"02.12.2018 00:45 - 02.12.2018 01:00","46192","46664"
"02.12.2018 01:00 - 02.12.2018 01:15","45706","45874"
"02.12.2018 01:15 - 02.12.2018 01:30","44985","45594"
"02.12.2018 01:30 - 02.12.2018 01:45","44951","44920"
"02.12.2018 01:45 - 02.12.2018 02:00","44669","44907"
"02.12.2018 02:00 - 02.12.2018 02:15","44446","44585"
"02.12.2018 02:15 - 02.12.2018 02:30","44254","44099"
"02.12.2018 02:30 - 02.12.2018 02:45","44324","44006"
"02.12.2018 02:45 - 02.12.2018 03:00","44239","43847"
"02.12.2018 03:00 - 02.12.2018 03:15","44210","43746"
"02.12.2018 03:15 - 02.12.2018 03:30","44116","43759"
"02.12.2018 03:30 - 02.12.2018 03:45","44157","43746"
"02.12.2018 03:45 - 02.12.2018 04:00","44122","43801"
"02.12.2018 04:00 - 02.12.2018 04:15","44332","43706"
"02.12.2018 04:15 - 02.12.2018 04:30","44209","43684"
"02.12.2018 04:30 - 02.12.2018 04:45","44305","43962"
"02.12.2018 04:45 - 02.12.2018 05:00","44311","43960"
"02.12.2018 05:00 - 02.12.2018 05:15","44361","44175"
"02.12.2018 05:15 - 02.12.2018 05:30","44162","44154"
"02.12.2018 05:30 - 02.12.2018 05:45","44206","43928"
"02.12.2018 05:45 - 02.12.2018 06:00","44074","43916"
"02.12.2018 06:00 - 02.12.2018 06:15","43803","43964"
"02.12.2018 06:15 - 02.12.2018 06:30","44208","44039"
"02.12.2018 06:30 - 02.12.2018 06:45","44761","44412"
"02.12.2018 06:45 - 02.12.2018 07:00","45092","44600"
"02.12.2018 07:00 - 02.12.2018 07:15","45901","45670"
"02.12.2018 07:15 - 02.12.2018 07:30","46429","46384"
"02.12.2018 07:30 - 02.12.2018 07:45","48079","46885"
"02.12.2018 07:45 - 02.12.2018 08:00","48801","47776"
"02.12.2018 08:00 - 02.12.2018 08:15","49805","49074"
"02.12.2018 08:15 - 02.12.2018 08:30","50248","50117"
"02.12.2018 08:30 - 02.12.2018 08:45","51094","50851"
"02.12.2018 08:45 - 02.12.2018 09:00","51810","51823"
"02.12.2018 09:00 - 02.12.2018 09:15","52558","53237"
"02.12.2018 09:15 - 02.12.2018 09:30","53682","53981"
"02.12.2018 09:30 - 02.12.2018 09:45","53966","54559"
"02.12.2018 09:45 - 02.12.2018 10:00","54625","55336"
"02.12.2018 10:00 - 02.12.2018 10:15","55122","55963"
"02.12.2018 10:15 - 02.12.2018 10:30","55414","56583"
"02.12.2018 10:30 - 02.12.2018 10:45","55745","57016"
"02.12.2018 10:45 - 02.12.2018 11:00","56258","57588"
"02.12.2018 11:00 - 02.12.2018 11:15","56858","58142"
"02.12.2018 11:15 - 02.12.2018 11:30","57556","58818"
"02.12.2018 11:30 - 02.12.2018 11:45","58103","59345"
"02.12.2018 11:45 - 02.12.2018 12:00","57932","59562"
"02.12.2018 12:00 - 02.12.2018 12:15","57441","59461"
"02.12.2018 12:15 - 02.12.2018 12:30","57569","58917"
"02.12.2018 12:30 - 02.12.2018 12:45","56914","58687"
"02.12.2018 12:45 - 02.12.2018 13:00","56554","58242"
"02.12.2018 13:00 - 02.12.2018 13:15","56238","57754"
"02.12.2018 13:15 - 02.12.2018 13:30","55758","57175"
"02.12.2018 13:30 - 02.12.2018 13:45","55315","56743"
"02.12.2018 13:45 - 02.12.2018 14:00","54708","56542"
"02.12.2018 14:00 - 02.12.2018 14:15","54594","56198"
"02.12.2018 14:15 - 02.12.2018 14:30","53955","55765"
"02.12.2018 14:30 - 02.12.2018 14:45","53967","55837"
"02.12.2018 14:45 - 02.12.2018 15:00","54098","55742"
"02.12.2018 15:00 - 02.12.2018 15:15","54434","55787"
"02.12.2018 15:15 - 02.12.2018 15:30","54089","55672"
"02.12.2018 15:30 - 02.12.2018 15:45","54246","55690"
"02.12.2018 15:45 - 02.12.2018 16:00","54349","56119"
"02.12.2018 16:00 - 02.12.2018 16:15","55209","56651"
"02.12.2018 16:15 - 02.12.2018 16:30","55488","57126"
"02.12.2018 16:30 - 02.12.2018 16:45","56333","57959"
"02.12.2018 16:45 - 02.12.2018 17:00","57561","58756"
"02.12.2018 17:00 - 02.12.2018 17:15","59153","59591"
"02.12.2018 17:15 - 02.12.2018 17:30","59471","59676"
"02.12.2018 17:30 - 02.12.2018 17:45","59841","60008"
"02.12.2018 17:45 - 02.12.2018 18:00","60091","60240"
"02.12.2018 18:00 - 02.12.2018 18:15","60159","60257"
"02.12.2018 18:15 - 02.12.2018 18:30","60175","60069"
"02.12.2018 18:30 - 02.12.2018 18:45","60146","59810"
"02.12.2018 18:45 - 02.12.2018 19:00","59314","59443"
"02.12.2018 19:00 - 02.12.2018 19:15","59120","59138"
"02.12.2018 19:15 - 02.12.2018 19:30","58909","58691"
"02.12.2018 19:30 - 02.12.2018 19:45","58654","58231"
"02.12.2018 19:45 - 02.12.2018 20:00","57396","57975"
"02.12.2018 20:00 - 02.12.2018 20:15","56903","57584"
"02.12.2018 20:15 - 02.12.2018 20:30","55967","56745"
"02.12.2018 20:30 - 02.12.2018 20:45","54844","56210"
"02.12.2018 20:45 - 02.12.2018 21:00","54580","55302"
"02.12.2018 21:00 - 02.12.2018 21:15","53781","54988"
"02.12.2018 21:15 - 02.12.2018 21:30","53582","54767"
"02.12.2018 21:30 - 02.12.2018 21:45","53896","54460"
"02.12.2018 21:45 - 02.12.2018 22:00","53806","54663"
"02.12.2018 22:00 - 02.12.2018 22:15","54262","55447"
"02.12.2018 22:15 - 02.12.2018 22:30","53000","55026"
"02.12.2018 22:30 - 02.12.2018 22:45","52934","54211"
"02.12.2018 22:45 - 02.12.2018 23:00","51619","53415"
"02.12.2018 23:00 - 02.12.2018 23:15","51044","52192"
"02.12.2018 23:15 - 02.12.2018 23:30","50018","51263"
"02.12.2018 23:30 - 02.12.2018 23:45","48788","50329"
"02.12.2018 23:45 - 03.12.2018 00:00","48095","49500"
"03.12.2018 00:00 - 03.12.2018 00:15","48919","48773"
"03.12.2018 00:15 - 03.12.2018 00:30","48189","48081"
"03.12.2018 00:30 - 03.12.2018 00:45","47862","47610"
"03.12.2018 00:45 - 03.12.2018 01:00","47581","47058"
"03.12.2018 01:00 - 03.12.2018 01:15","47305","46835"
"03.12.2018 01:15 - 03.12.2018 01:30","46389","46299"
"03.12.2018 01:30 - 03.12.2018 01:45","46697","46278"
"03.12.2018 01:45 - 03.12.2018 02:00","46301","46000"
"03.12.2018 02:00 - 03.12.2018 02:15","46144","45365"
"03.12.2018 02:15 - 03.12.2018 02:30","45911","45257"
"03.12.2018 02:30 - 03.12.2018 02:45","46268","45383"
"03.12.2018 02:45 - 03.12.2018 03:00","46372","45551"
"03.12.2018 03:00 - 03.12.2018 03:15","46316","45844"
"03.12.2018 03:15 - 03.12.2018 03:30","46344","45891"
"03.12.2018 03:30 - 03.12.2018 03:45","46526","46265"
"03.12.2018 03:45 - 03.12.2018 04:00","46817","46569"
"03.12.2018 04:00 - 03.12.2018 04:15","47640","46971"
"03.12.2018 04:15 - 03.12.2018 04:30","47632","47436"
"03.12.2018 04:30 - 03.12.2018 04:45","48320","47969"
"03.12.2018 04:45 - 03.12.2018 05:00","49054","48881"
"03.12.2018 05:00 - 03.12.2018 05:15","50201","50849"
"03.12.2018 05:15 - 03.12.2018 05:30","50953","52122"
"03.12.2018 05:30 - 03.12.2018 05:45","52234","53500"
"03.12.2018 05:45 - 03.12.2018 06:00","53915","55311"
"03.12.2018 06:00 - 03.12.2018 06:15","56315","59070"
"03.12.2018 06:15 - 03.12.2018 06:30","58921","61893"
"03.12.2018 06:30 - 03.12.2018 06:45","60847","63951"
"03.12.2018 06:45 - 03.12.2018 07:00","62776","65914"
"03.12.2018 07:00 - 03.12.2018 07:15","64432","67967"
"03.12.2018 07:15 - 03.12.2018 07:30","65525","69390"
"03.12.2018 07:30 - 03.12.2018 07:45","66357","70292"
"03.12.2018 07:45 - 03.12.2018 08:00","66951","70945"
"03.12.2018 08:00 - 03.12.2018 08:15","68465","71500"
"03.12.2018 08:15 - 03.12.2018 08:30","68334","71736"
"03.12.2018 08:30 - 03.12.2018 08:45","68739","72209"
"03.12.2018 08:45 - 03.12.2018 09:00","68975","72246"
"03.12.2018 09:00 - 03.12.2018 09:15","68720","71781"
"03.12.2018 09:15 - 03.12.2018 09:30","69665","71973"
"03.12.2018 09:30 - 03.12.2018 09:45","69333","72435"
"03.12.2018 09:45 - 03.12.2018 10:00","69843","72550"
"03.12.2018 10:00 - 03.12.2018 10:15","69730","73019"
"03.12.2018 10:15 - 03.12.2018 10:30","69903","73158"
"03.12.2018 10:30 - 03.12.2018 10:45","70152","73497"
"03.12.2018 10:45 - 03.12.2018 11:00","70319","73840"
"03.12.2018 11:00 - 03.12.2018 11:15","70673","73694"
"03.12.2018 11:15 - 03.12.2018 11:30","71019","73988"
"03.12.2018 11:30 - 03.12.2018 11:45","71164","74415"
"03.12.2018 11:45 - 03.12.2018 12:00","71673","74371"
"03.12.2018 12:00 - 03.12.2018 12:15","70431","73659"
"03.12.2018 12:15 - 03.12.2018 12:30","70496","73556"
"03.12.2018 12:30 - 03.12.2018 12:45","70392","73749"
"03.12.2018 12:45 - 03.12.2018 13:00","70546","73624"
"03.12.2018 13:00 - 03.12.2018 13:15","70489","73693"
"03.12.2018 13:15 - 03.12.2018 13:30","70111","73554"
"03.12.2018 13:30 - 03.12.2018 13:45","69494","73086"
"03.12.2018 13:45 - 03.12.2018 14:00","69601","72637"
"03.12.2018 14:00 - 03.12.2018 14:15","69356","72475"
"03.12.2018 14:15 - 03.12.2018 14:30","69071","72251"
"03.12.2018 14:30 - 03.12.2018 14:45","68878","72404"
"03.12.2018 14:45 - 03.12.2018 15:00","68222","72043"
"03.12.2018 15:00 - 03.12.2018 15:15","67112","72468"
"03.12.2018 15:15 - 03.12.2018 15:30","68646","72066"
"03.12.2018 15:30 - 03.12.2018 15:45","68692","71511"
"03.12.2018 15:45 - 03.12.2018 16:00","68307","71409"
"03.12.2018 16:00 - 03.12.2018 16:15","69034","71820"
"03.12.2018 16:15 - 03.12.2018 16:30","68166","72092"
"03.12.2018 16:30 - 03.12.2018 16:45","69355","72888"
"03.12.2018 16:45 - 03.12.2018 17:00","70447","73484"
"03.12.2018 17:00 - 03.12.2018 17:15","71235","74032"
"03.12.2018 17:15 - 03.12.2018 17:30","71581","74150"
"03.12.2018 17:30 - 03.12.2018 17:45","71431","74200"
"03.12.2018 17:45 - 03.12.2018 18:00","71963","74027"
"03.12.2018 18:00 - 03.12.2018 18:15","71776","73639"
"03.12.2018 18:15 - 03.12.2018 18:30","71281","73218"
"03.12.2018 18:30 - 03.12.2018 18:45","71369","72824"
"03.12.2018 18:45 - 03.12.2018 19:00","70660","72820"
