"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"08.11.2020 01:15 - 08.11.2020 01:30","42200","40957"
"08.11.2020 01:30 - 08.11.2020 01:45","42047","40622"
"08.11.2020 01:45 - 08.11.2020 02:00","42041","40399"
"08.11.2020 02:00 - 08.11.2020 02:15","41727","40126"
"08.11.2020 02:15 - 08.11.2020 02:30","41523","39956"
"08.11.2020 02:30 - 08.11.2020 02:45","41442","39815"
"08.11.2020 02:45 - 08.11.2020 03:00","41666","39970"
"08.11.2020 03:00 - 08.11.2020 03:15","41187","39812"
"08.11.2020 03:15 - 08.11.2020 03:30","41593","39568"
"08.11.2020 03:30 - 08.11.2020 03:45","41696","39744"
"08.11.2020 03:45 - 08.11.2020 04:00","41965","39831"
"08.11.2020 04:00 - 08.11.2020 04:15","41539","39772"
"08.11.2020 04:15 - 08.11.2020 04:30","41899","40080"
"08.11.2020 04:30 - 08.11.2020 04:45","42219","40204"
"08.11.2020 04:45 - 08.11.2020 05:00","41996","40398"
"08.11.2020 05:00 - 08.11.2020 05:15","42271","40636"
"08.11.2020 05:15 - 08.11.2020 05:30","42198","40536"
"08.11.2020 05:30 - 08.11.2020 05:45","41883","41006"
"08.11.2020 05:45 - 08.11.2020 06:00","41664","40709"
"08.11.2020 06:00 - 08.11.2020 06:15","41091","40766"
"08.11.2020 06:15 - 08.11.2020 06:30","41485","40874"
"08.11.2020 06:30 - 08.11.2020 06:45","41229","41105"
"08.11.2020 06:45 - 08.11.2020 07:00","41790","41521"
"08.11.2020 07:00 - 08.11.2020 07:15","42864","42052"
"08.11.2020 07:15 - 08.11.2020 07:30","43141","42110"
"08.11.2020 07:30 - 08.11.2020 07:45","42928","42879"
"08.11.2020 07:45 - 08.11.2020 08:00","42505","43716"
"08.11.2020 08:00 - 08.11.2020 08:15","45032","44750"
"08.11.2020 08:15 - 08.11.2020 08:30","45894","45555"
"08.11.2020 08:30 - 08.11.2020 08:45","46005","46130"
"08.11.2020 08:45 - 08.11.2020 09:00","47475","46947"
"08.11.2020 09:00 - 08.11.2020 09:15","47957","47882"
"08.11.2020 09:15 - 08.11.2020 09:30","48282","48630"
"08.11.2020 09:30 - 08.11.2020 09:45","49364","49216"
"08.11.2020 09:45 - 08.11.2020 10:00","50162","49675"
"08.11.2020 10:00 - 08.11.2020 10:15","50840","50175"
"08.11.2020 10:15 - 08.11.2020 10:30","51087","50626"
"08.11.2020 10:30 - 08.11.2020 10:45","51277","50898"
"08.11.2020 10:45 - 08.11.2020 11:00","52214","51293"
"08.11.2020 11:00 - 08.11.2020 11:15","52608","52021"
"08.11.2020 11:15 - 08.11.2020 11:30","52351","52841"
"08.11.2020 11:30 - 08.11.2020 11:45","53510","53170"
"08.11.2020 11:45 - 08.11.2020 12:00","53201","52894"
"08.11.2020 12:00 - 08.11.2020 12:15","53563","52808"
"08.11.2020 12:15 - 08.11.2020 12:30","53653","52441"
"08.11.2020 12:30 - 08.11.2020 12:45","53423","52275"
"08.11.2020 12:45 - 08.11.2020 13:00","52818","51673"
"08.11.2020 13:00 - 08.11.2020 13:15","52189","51202"
"08.11.2020 13:15 - 08.11.2020 13:30","51132","50519"
"08.11.2020 13:30 - 08.11.2020 13:45","51718","50164"
"08.11.2020 13:45 - 08.11.2020 14:00","50732","49652"
"08.11.2020 14:00 - 08.11.2020 14:15","50656","49487"
"08.11.2020 14:15 - 08.11.2020 14:30","50442","49173"
"08.11.2020 14:30 - 08.11.2020 14:45","50064","48952"
"08.11.2020 14:45 - 08.11.2020 15:00","50470","49048"
"08.11.2020 15:00 - 08.11.2020 15:15","50052","49156"
"08.11.2020 15:15 - 08.11.2020 15:30","50332","48687"
"08.11.2020 15:30 - 08.11.2020 15:45","49804","48836"
"08.11.2020 15:45 - 08.11.2020 16:00","49750","49179"
"08.11.2020 16:00 - 08.11.2020 16:15","50294","49417"
"08.11.2020 16:15 - 08.11.2020 16:30","51330","50132"
"08.11.2020 16:30 - 08.11.2020 16:45","49782","50986"
"08.11.2020 16:45 - 08.11.2020 17:00","51623","52369"
"08.11.2020 17:00 - 08.11.2020 17:15","52849","54289"
"08.11.2020 17:15 - 08.11.2020 17:30","54485","55956"
"08.11.2020 17:30 - 08.11.2020 17:45","55229","56935"
"08.11.2020 17:45 - 08.11.2020 18:00","55854","57333"
"08.11.2020 18:00 - 08.11.2020 18:15","55911","57526"
"08.11.2020 18:15 - 08.11.2020 18:30","54772","57446"
"08.11.2020 18:30 - 08.11.2020 18:45","55466","56937"
"08.11.2020 18:45 - 08.11.2020 19:00","55762","56258"
"08.11.2020 19:00 - 08.11.2020 19:15","55342","55591"
"08.11.2020 19:15 - 08.11.2020 19:30","55163","55009"
"08.11.2020 19:30 - 08.11.2020 19:45","55126","54600"
"08.11.2020 19:45 - 08.11.2020 20:00","53646","53886"
"08.11.2020 20:00 - 08.11.2020 20:15","53591","53223"
"08.11.2020 20:15 - 08.11.2020 20:30","52996","52398"
"08.11.2020 20:30 - 08.11.2020 20:45","52223","51507"
"08.11.2020 20:45 - 08.11.2020 21:00","51865","50655"
"08.11.2020 21:00 - 08.11.2020 21:15","51307","50312"
"08.11.2020 21:15 - 08.11.2020 21:30","51234","49826"
"08.11.2020 21:30 - 08.11.2020 21:45","50766","49483"
"08.11.2020 21:45 - 08.11.2020 22:00","51006","49297"
"08.11.2020 22:00 - 08.11.2020 22:15","51102","49663"
"08.11.2020 22:15 - 08.11.2020 22:30","50385","49517"
"08.11.2020 22:30 - 08.11.2020 22:45","50026","48901"
"08.11.2020 22:45 - 08.11.2020 23:00","48956","48356"
"08.11.2020 23:00 - 08.11.2020 23:15","48632","47401"
"08.11.2020 23:15 - 08.11.2020 23:30","47440","46784"
"08.11.2020 23:30 - 08.11.2020 23:45","46301","46092"
"08.11.2020 23:45 - 09.11.2020 00:00","46342","45521"
"09.11.2020 00:00 - 09.11.2020 00:15","45105","44960"
"09.11.2020 00:15 - 09.11.2020 00:30","44595","44342"
"09.11.2020 00:30 - 09.11.2020 00:45","44486","44067"
"09.11.2020 00:45 - 09.11.2020 01:00","43802","43690"
"09.11.2020 01:00 - 09.11.2020 01:15","43826","42959"
"09.11.2020 01:15 - 09.11.2020 01:30","43074","42561"
"09.11.2020 01:30 - 09.11.2020 01:45","43156","42310"
"09.11.2020 01:45 - 09.11.2020 02:00","42957","42351"
"09.11.2020 02:00 - 09.11.2020 02:15","43125","42217"
"09.11.2020 02:15 - 09.11.2020 02:30","42942","42258"
"09.11.2020 02:30 - 09.11.2020 02:45","43005","42134"
"09.11.2020 02:45 - 09.11.2020 03:00","43459","42308"
"09.11.2020 03:00 - 09.11.2020 03:15","43202","42345"
"09.11.2020 03:15 - 09.11.2020 03:30","43728","42428"
"09.11.2020 03:30 - 09.11.2020 03:45","44048","42599"
"09.11.2020 03:45 - 09.11.2020 04:00","44561","42914"
"09.11.2020 04:00 - 09.11.2020 04:15","44355","43938"
"09.11.2020 04:15 - 09.11.2020 04:30","45294","44559"
"09.11.2020 04:30 - 09.11.2020 04:45","46033","45011"
"09.11.2020 04:45 - 09.11.2020 05:00","46452","45638"
"09.11.2020 05:00 - 09.11.2020 05:15","47879","47296"
"09.11.2020 05:15 - 09.11.2020 05:30","48878","48170"
"09.11.2020 05:30 - 09.11.2020 05:45","49898","49631"
"09.11.2020 05:45 - 09.11.2020 06:00","51513","51358"
"09.11.2020 06:00 - 09.11.2020 06:15","54435","54984"
"09.11.2020 06:15 - 09.11.2020 06:30","57025","57400"
"09.11.2020 06:30 - 09.11.2020 06:45","58409","59667"
"09.11.2020 06:45 - 09.11.2020 07:00","59995","61345"
"09.11.2020 07:00 - 09.11.2020 07:15","62657","63212"
"09.11.2020 07:15 - 09.11.2020 07:30","63732","63919"
"09.11.2020 07:30 - 09.11.2020 07:45","63625","64631"
"09.11.2020 07:45 - 09.11.2020 08:00","63214","65385"
"09.11.2020 08:00 - 09.11.2020 08:15","65288","65988"
"09.11.2020 08:15 - 09.11.2020 08:30","65863","66441"
"09.11.2020 08:30 - 09.11.2020 08:45","64987","66793"
"09.11.2020 08:45 - 09.11.2020 09:00","65899","66955"
"09.11.2020 09:00 - 09.11.2020 09:15","65411","66511"
"09.11.2020 09:15 - 09.11.2020 09:30","65427","66742"
"09.11.2020 09:30 - 09.11.2020 09:45","66168","67254"
"09.11.2020 09:45 - 09.11.2020 10:00","66781","67288"
"09.11.2020 10:00 - 09.11.2020 10:15","67051","67271"
"09.11.2020 10:15 - 09.11.2020 10:30","67246","67347"
"09.11.2020 10:30 - 09.11.2020 10:45","67051","67481"
"09.11.2020 10:45 - 09.11.2020 11:00","67947","67739"
"09.11.2020 11:00 - 09.11.2020 11:15","67851","67972"
"09.11.2020 11:15 - 09.11.2020 11:30","67281","68462"
"09.11.2020 11:30 - 09.11.2020 11:45","68209","68737"
"09.11.2020 11:45 - 09.11.2020 12:00","67941","68797"
"09.11.2020 12:00 - 09.11.2020 12:15","67900","68326"
"09.11.2020 12:15 - 09.11.2020 12:30","68262","67910"
"09.11.2020 12:30 - 09.11.2020 12:45","68345","67661"
"09.11.2020 12:45 - 09.11.2020 13:00","67973","67724"
"09.11.2020 13:00 - 09.11.2020 13:15","67663","67753"
"09.11.2020 13:15 - 09.11.2020 13:30","67001","67539"
"09.11.2020 13:30 - 09.11.2020 13:45","67338","66630"
"09.11.2020 13:45 - 09.11.2020 14:00","66389","66267"
"09.11.2020 14:00 - 09.11.2020 14:15","66666","66361"
"09.11.2020 14:15 - 09.11.2020 14:30","66699","65993"
"09.11.2020 14:30 - 09.11.2020 14:45","66004","65895"
"09.11.2020 14:45 - 09.11.2020 15:00","66536","65666"
"09.11.2020 15:00 - 09.11.2020 15:15","65770","65671"
"09.11.2020 15:15 - 09.11.2020 15:30","65815","65245"
"09.11.2020 15:30 - 09.11.2020 15:45","64804","65107"
"09.11.2020 15:45 - 09.11.2020 16:00","64598","64936"
"09.11.2020 16:00 - 09.11.2020 16:15","64875","65313"
"09.11.2020 16:15 - 09.11.2020 16:30","65540","65285"
"09.11.2020 16:30 - 09.11.2020 16:45","63766","65875"
"09.11.2020 16:45 - 09.11.2020 17:00","65300","66814"
"09.11.2020 17:00 - 09.11.2020 17:15","66251","68363"
"09.11.2020 17:15 - 09.11.2020 17:30","67855","69679"
"09.11.2020 17:30 - 09.11.2020 17:45","68587","70325"
"09.11.2020 17:45 - 09.11.2020 18:00","68812","70364"
"09.11.2020 18:00 - 09.11.2020 18:15","68318","70138"
"09.11.2020 18:15 - 09.11.2020 18:30","66999","69520"
"09.11.2020 18:30 - 09.11.2020 18:45","67686","69364"
"09.11.2020 18:45 - 09.11.2020 19:00","67806","68847"
"09.11.2020 19:00 - 09.11.2020 19:15","67491","68127"
"09.11.2020 19:15 - 09.11.2020 19:30","66910","67215"
"09.11.2020 19:30 - 09.11.2020 19:45","66623","66485"
"09.11.2020 19:45 - 09.11.2020 20:00","65364","65668"
"09.11.2020 20:00 - 09.11.2020 20:15","64588","65019"
"09.11.2020 20:15 - 09.11.2020 20:30","63452","63611"
"09.11.2020 20:30 - 09.11.2020 20:45","62447","62658"
"09.11.2020 20:45 - 09.11.2020 21:00","61743","61840"
"09.11.2020 21:00 - 09.11.2020 21:15","60777","60760"
"09.11.2020 21:15 - 09.11.2020 21:30","60097","59976"
"09.11.2020 21:30 - 09.11.2020 21:45","59279","58921"
"09.11.2020 21:45 - 09.11.2020 22:00","58723","58037"
"09.11.2020 22:00 - 09.11.2020 22:15","57921","57571"
"09.11.2020 22:15 - 09.11.2020 22:30","56744","57028"
"09.11.2020 22:30 - 09.11.2020 22:45","56094","55848"
"09.11.2020 22:45 - 09.11.2020 23:00","54547","54901"
"09.11.2020 23:00 - 09.11.2020 23:15","54006","53877"
"09.11.2020 23:15 - 09.11.2020 23:30","52663","52758"
"09.11.2020 23:30 - 09.11.2020 23:45","51310","51763"
"09.11.2020 23:45 - 10.11.2020 00:00","51179","51130"
"10.11.2020 00:00 - 10.11.2020 00:15","51129","50115"
"10.11.2020 00:15 - 10.11.2020 00:30","50217","49576"
"10.11.2020 00:30 - 10.11.2020 00:45","49914","48942"
"10.11.2020 00:45 - 10.11.2020 01:00","49115","48345"
"10.11.2020 01:00 - 10.11.2020 01:15","48981","48109"
"10.11.2020 01:15 - 10.11.2020 01:30","48051","47769"
"10.11.2020 01:30 - 10.11.2020 01:45","48104","47772"
"10.11.2020 01:45 - 10.11.2020 02:00","48010","47377"
"10.11.2020 02:00 - 10.11.2020 02:15","47622","47076"
"10.11.2020 02:15 - 10.11.2020 02:30","47521","46799"
"10.11.2020 02:30 - 10.11.2020 02:45","47417","46906"
"10.11.2020 02:45 - 10.11.2020 03:00","48043","46879"
"10.11.2020 03:00 - 10.11.2020 03:15","47658","46843"
"10.11.2020 03:15 - 10.11.2020 03:30","48240","47225"
"10.11.2020 03:30 - 10.11.2020 03:45","48390","47417"
"10.11.2020 03:45 - 10.11.2020 04:00","48928","47512"
"10.11.2020 04:00 - 10.11.2020 04:15","48776","48215"
"10.11.2020 04:15 - 10.11.2020 04:30","49359","48467"
"10.11.2020 04:30 - 10.11.2020 04:45","49752","48823"
"10.11.2020 04:45 - 10.11.2020 05:00","50212","49157"
"10.11.2020 05:00 - 10.11.2020 05:15","51151","50787"
"10.11.2020 05:15 - 10.11.2020 05:30","51758","51338"
"10.11.2020 05:30 - 10.11.2020 05:45","52660","52421"
"10.11.2020 05:45 - 10.11.2020 06:00","53920","54246"
"10.11.2020 06:00 - 10.11.2020 06:15","56414","57279"
"10.11.2020 06:15 - 10.11.2020 06:30","58353","59426"
"10.11.2020 06:30 - 10.11.2020 06:45","59795","61447"
"10.11.2020 06:45 - 10.11.2020 07:00","61455","63280"
"10.11.2020 07:00 - 10.11.2020 07:15","62989","64912"
"10.11.2020 07:15 - 10.11.2020 07:30","65533","65722"
"10.11.2020 07:30 - 10.11.2020 07:45","65629","66150"
"10.11.2020 07:45 - 10.11.2020 08:00","65260","66989"
"10.11.2020 08:00 - 10.11.2020 08:15","67030","67601"
"10.11.2020 08:15 - 10.11.2020 08:30","67450","68022"
"10.11.2020 08:30 - 10.11.2020 08:45","66707","68381"
"10.11.2020 08:45 - 10.11.2020 09:00","67623","68390"
"10.11.2020 09:00 - 10.11.2020 09:15","67124","68286"
"10.11.2020 09:15 - 10.11.2020 09:30","67110","68626"
"10.11.2020 09:30 - 10.11.2020 09:45","67832","68882"
"10.11.2020 09:45 - 10.11.2020 10:00","68387","69052"
"10.11.2020 10:00 - 10.11.2020 10:15","68533","69228"
"10.11.2020 10:15 - 10.11.2020 10:30","68767","69531"
"10.11.2020 10:30 - 10.11.2020 10:45","68641","69694"
"10.11.2020 10:45 - 10.11.2020 11:00","69373","69797"
"10.11.2020 11:00 - 10.11.2020 11:15","69363","69937"
"10.11.2020 11:15 - 10.11.2020 11:30","68976","70219"
"10.11.2020 11:30 - 10.11.2020 11:45","69790","70557"
"10.11.2020 11:45 - 10.11.2020 12:00","69511","70714"
"10.11.2020 12:00 - 10.11.2020 12:15","69265","70309"
"10.11.2020 12:15 - 10.11.2020 12:30","69507","70104"
"10.11.2020 12:30 - 10.11.2020 12:45","69558","69823"
"10.11.2020 12:45 - 10.11.2020 13:00","69315","69581"
"10.11.2020 13:00 - 10.11.2020 13:15","68982","69662"
"10.11.2020 13:15 - 10.11.2020 13:30","68433","69385"
"10.11.2020 13:30 - 10.11.2020 13:45","68514","68893"
"10.11.2020 13:45 - 10.11.2020 14:00","67706","68231"
"10.11.2020 14:00 - 10.11.2020 14:15","67978","68163"
"10.11.2020 14:15 - 10.11.2020 14:30","67888","67723"
"10.11.2020 14:30 - 10.11.2020 14:45","67101","67526"
"10.11.2020 14:45 - 10.11.2020 15:00","67629","67419"
"10.11.2020 15:00 - 10.11.2020 15:15","66887","67538"
"10.11.2020 15:15 - 10.11.2020 15:30","66970","67249"
"10.11.2020 15:30 - 10.11.2020 15:45","65887","67025"
"10.11.2020 15:45 - 10.11.2020 16:00","65798","67127"
"10.11.2020 16:00 - 10.11.2020 16:15","66090","67240"
"10.11.2020 16:15 - 10.11.2020 16:30","66621","67478"
"10.11.2020 16:30 - 10.11.2020 16:45","65338","67835"
"10.11.2020 16:45 - 10.11.2020 17:00","66703","68639"
"10.11.2020 17:00 - 10.11.2020 17:15","67548","69219"
"10.11.2020 17:15 - 10.11.2020 17:30","68983","70120"
"10.11.2020 17:30 - 10.11.2020 17:45","69621","70557"
"10.11.2020 17:45 - 10.11.2020 18:00","69664","70779"
"10.11.2020 18:00 - 10.11.2020 18:15","69302","70277"
"10.11.2020 18:15 - 10.11.2020 18:30","68195","69690"
"10.11.2020 18:30 - 10.11.2020 18:45","68695","69394"
"10.11.2020 18:45 - 10.11.2020 19:00","68454","69018"
"10.11.2020 19:00 - 10.11.2020 19:15","68529","68524"
"10.11.2020 19:15 - 10.11.2020 19:30","67697","68226"
"10.11.2020 19:30 - 10.11.2020 19:45","67223","67602"
"10.11.2020 19:45 - 10.11.2020 20:00","66164","66823"
"10.11.2020 20:00 - 10.11.2020 20:15","65311","65255"
"10.11.2020 20:15 - 10.11.2020 20:30","64181","64212"
"10.11.2020 20:30 - 10.11.2020 20:45","63506","63056"
"10.11.2020 20:45 - 10.11.2020 21:00","62600","61917"
"10.11.2020 21:00 - 10.11.2020 21:15","61604","60516"
"10.11.2020 21:15 - 10.11.2020 21:30","60865","59656"
"10.11.2020 21:30 - 10.11.2020 21:45","59778","58921"
"10.11.2020 21:45 - 10.11.2020 22:00","59334","57712"
"10.11.2020 22:00 - 10.11.2020 22:15","58489","57341"
"10.11.2020 22:15 - 10.11.2020 22:30","57429","56617"
"10.11.2020 22:30 - 10.11.2020 22:45","57010","55526"
"10.11.2020 22:45 - 10.11.2020 23:00","55408","54513"
"10.11.2020 23:00 - 10.11.2020 23:15","54773","53457"
"10.11.2020 23:15 - 10.11.2020 23:30","53441","52425"
"10.11.2020 23:30 - 10.11.2020 23:45","52247","51561"
"10.11.2020 23:45 - 11.11.2020 00:00","52041","50764"
"11.11.2020 00:00 - 11.11.2020 00:15","49760","49631"
"11.11.2020 00:15 - 11.11.2020 00:30","48979","49208"
"11.11.2020 00:30 - 11.11.2020 00:45","48443","48691"
"11.11.2020 00:45 - 11.11.2020 01:00","48046","48314"
"11.11.2020 01:00 - 11.11.2020 01:15","47335","47989"
"11.11.2020 01:15 - 11.11.2020 01:30","47068","47682"
"11.11.2020 01:30 - 11.11.2020 01:45","46802","47423"
"11.11.2020 01:45 - 11.11.2020 02:00","46466","47122"
"11.11.2020 02:00 - 11.11.2020 02:15","46204","46593"
"11.11.2020 02:15 - 11.11.2020 02:30","46257","46618"
"11.11.2020 02:30 - 11.11.2020 02:45","46275","46912"
"11.11.2020 02:45 - 11.11.2020 03:00","46482","46853"
"11.11.2020 03:00 - 11.11.2020 03:15","46698","46770"
"11.11.2020 03:15 - 11.11.2020 03:30","46943","46850"
"11.11.2020 03:30 - 11.11.2020 03:45","47077","46960"
"11.11.2020 03:45 - 11.11.2020 04:00","47210","47179"
"11.11.2020 04:00 - 11.11.2020 04:15","47579","47835"
"11.11.2020 04:15 - 11.11.2020 04:30","47933","48228"
"11.11.2020 04:30 - 11.11.2020 04:45","48173","48686"
"11.11.2020 04:45 - 11.11.2020 05:00","48765","49342"
"11.11.2020 05:00 - 11.11.2020 05:15","49854","50731"
"11.11.2020 05:15 - 11.11.2020 05:30","50458","51117"
"11.11.2020 05:30 - 11.11.2020 05:45","51639","52182"
"11.11.2020 05:45 - 11.11.2020 06:00","53014","53861"
"11.11.2020 06:00 - 11.11.2020 06:15","55975","56482"
"11.11.2020 06:15 - 11.11.2020 06:30","58042","58778"
"11.11.2020 06:30 - 11.11.2020 06:45","59991","60881"
"11.11.2020 06:45 - 11.11.2020 07:00","61623","62563"
"11.11.2020 07:00 - 11.11.2020 07:15","63525","64547"
"11.11.2020 07:15 - 11.11.2020 07:30","64146","65628"
"11.11.2020 07:30 - 11.11.2020 07:45","64832","66191"
"11.11.2020 07:45 - 11.11.2020 08:00","65362","66871"
"11.11.2020 08:00 - 11.11.2020 08:15","66017","67798"
"11.11.2020 08:15 - 11.11.2020 08:30","66423","68437"
"11.11.2020 08:30 - 11.11.2020 08:45","66606","68731"
"11.11.2020 08:45 - 11.11.2020 09:00","67011","68672"
"11.11.2020 09:00 - 11.11.2020 09:15","66325","68831"
"11.11.2020 09:15 - 11.11.2020 09:30","66715","69117"
"11.11.2020 09:30 - 11.11.2020 09:45","67140","69085"
"11.11.2020 09:45 - 11.11.2020 10:00","67444","69448"
"11.11.2020 10:00 - 11.11.2020 10:15","67633","69578"
"11.11.2020 10:15 - 11.11.2020 10:30","67927","69677"
"11.11.2020 10:30 - 11.11.2020 10:45","68025","69939"
"11.11.2020 10:45 - 11.11.2020 11:00","68163","69895"
"11.11.2020 11:00 - 11.11.2020 11:15","68507","70348"
"11.11.2020 11:15 - 11.11.2020 11:30","68791","70803"
"11.11.2020 11:30 - 11.11.2020 11:45","69066","71106"
"11.11.2020 11:45 - 11.11.2020 12:00","69183","70999"
"11.11.2020 12:00 - 11.11.2020 12:15","68796","70825"
"11.11.2020 12:15 - 11.11.2020 12:30","68444","70421"
"11.11.2020 12:30 - 11.11.2020 12:45","68365","70539"
"11.11.2020 12:45 - 11.11.2020 13:00","68435","70235"
"11.11.2020 13:00 - 11.11.2020 13:15","68379","70249"
"11.11.2020 13:15 - 11.11.2020 13:30","68035","69730"
"11.11.2020 13:30 - 11.11.2020 13:45","67527","69217"
"11.11.2020 13:45 - 11.11.2020 14:00","66988","68518"
"11.11.2020 14:00 - 11.11.2020 14:15","66735","68194"
"11.11.2020 14:15 - 11.11.2020 14:30","66723","68044"
"11.11.2020 14:30 - 11.11.2020 14:45","66616","68021"
"11.11.2020 14:45 - 11.11.2020 15:00","66395","67851"
"11.11.2020 15:00 - 11.11.2020 15:15","66135","68120"
"11.11.2020 15:15 - 11.11.2020 15:30","65887","67647"
"11.11.2020 15:30 - 11.11.2020 15:45","65621","67335"
"11.11.2020 15:45 - 11.11.2020 16:00","65238","67123"
"11.11.2020 16:00 - 11.11.2020 16:15","65424","67463"
"11.11.2020 16:15 - 11.11.2020 16:30","65371","67797"
"11.11.2020 16:30 - 11.11.2020 16:45","65499","68184"
"11.11.2020 16:45 - 11.11.2020 17:00","66040","69041"
"11.11.2020 17:00 - 11.11.2020 17:15","67158","70008"
"11.11.2020 17:15 - 11.11.2020 17:30","67976","70605"
"11.11.2020 17:30 - 11.11.2020 17:45","68383","71148"
"11.11.2020 17:45 - 11.11.2020 18:00","68494","71290"
"11.11.2020 18:00 - 11.11.2020 18:15","68292","71047"
"11.11.2020 18:15 - 11.11.2020 18:30","68262","70479"
"11.11.2020 18:30 - 11.11.2020 18:45","68079","70333"
"11.11.2020 18:45 - 11.11.2020 19:00","67839","69788"
"11.11.2020 19:00 - 11.11.2020 19:15","67349","69238"
"11.11.2020 19:15 - 11.11.2020 19:30","66649","68624"
"11.11.2020 19:30 - 11.11.2020 19:45","66131","67934"
"11.11.2020 19:45 - 11.11.2020 20:00","65584","67589"
"11.11.2020 20:00 - 11.11.2020 20:15","64164","65992"
"11.11.2020 20:15 - 11.11.2020 20:30","62875","64583"
"11.11.2020 20:30 - 11.11.2020 20:45","62068","63591"
"11.11.2020 20:45 - 11.11.2020 21:00","61117","62638"
"11.11.2020 21:00 - 11.11.2020 21:15","60295","61750"
"11.11.2020 21:15 - 11.11.2020 21:30","59632","60673"
"11.11.2020 21:30 - 11.11.2020 21:45","58763","59821"
"11.11.2020 21:45 - 11.11.2020 22:00","58135","59000"
"11.11.2020 22:00 - 11.11.2020 22:15","57937","58145"
"11.11.2020 22:15 - 11.11.2020 22:30","57262","57279"
"11.11.2020 22:30 - 11.11.2020 22:45","56239","56383"
"11.11.2020 22:45 - 11.11.2020 23:00","55237","55436"
"11.11.2020 23:00 - 11.11.2020 23:15","53962","54358"
"11.11.2020 23:15 - 11.11.2020 23:30","52865","53517"
"11.11.2020 23:30 - 11.11.2020 23:45","52068","52648"
"11.11.2020 23:45 - 12.11.2020 00:00","51471","51919"
"12.11.2020 00:00 - 12.11.2020 00:15","50273","51086"
"12.11.2020 00:15 - 12.11.2020 00:30","49597","50308"
"12.11.2020 00:30 - 12.11.2020 00:45","49139","49846"
"12.11.2020 00:45 - 12.11.2020 01:00","48671","49320"
"12.11.2020 01:00 - 12.11.2020 01:15","47931","48704"
"12.11.2020 01:15 - 12.11.2020 01:30","47618","48418"
"12.11.2020 01:30 - 12.11.2020 01:45","47463","48126"
"12.11.2020 01:45 - 12.11.2020 02:00","47069","47759"
"12.11.2020 02:00 - 12.11.2020 02:15","46622","47510"
"12.11.2020 02:15 - 12.11.2020 02:30","46768","47339"
"12.11.2020 02:30 - 12.11.2020 02:45","46747","47362"
"12.11.2020 02:45 - 12.11.2020 03:00","46857","47431"
"12.11.2020 03:00 - 12.11.2020 03:15","47067","47727"
"12.11.2020 03:15 - 12.11.2020 03:30","47247","47741"
"12.11.2020 03:30 - 12.11.2020 03:45","47224","47898"
"12.11.2020 03:45 - 12.11.2020 04:00","47298","48121"
"12.11.2020 04:00 - 12.11.2020 04:15","47693","48912"
"12.11.2020 04:15 - 12.11.2020 04:30","48152","49037"
"12.11.2020 04:30 - 12.11.2020 04:45","48399","49616"
"12.11.2020 04:45 - 12.11.2020 05:00","49040","50179"
