"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"13.08.2019 08:00 - 13.08.2019 08:15","59354","60986"
"13.08.2019 08:15 - 13.08.2019 08:30","59966","61537"
"13.08.2019 08:30 - 13.08.2019 08:45","60553","62053"
"13.08.2019 08:45 - 13.08.2019 09:00","61044","62430"
"13.08.2019 09:00 - 13.08.2019 09:15","60900","62343"
"13.08.2019 09:15 - 13.08.2019 09:30","61363","62533"
"13.08.2019 09:30 - 13.08.2019 09:45","62127","63280"
"13.08.2019 09:45 - 13.08.2019 10:00","62455","63738"
"13.08.2019 10:00 - 13.08.2019 10:15","62712","63903"
"13.08.2019 10:15 - 13.08.2019 10:30","63130","64263"
"13.08.2019 10:30 - 13.08.2019 10:45","63528","64581"
"13.08.2019 10:45 - 13.08.2019 11:00","63944","65290"
"13.08.2019 11:00 - 13.08.2019 11:15","64304","65591"
"13.08.2019 11:15 - 13.08.2019 11:30","64796","66212"
"13.08.2019 11:30 - 13.08.2019 11:45","65197","66558"
"13.08.2019 11:45 - 13.08.2019 12:00","65354","67117"
"13.08.2019 12:00 - 13.08.2019 12:15","65037","66441"
"13.08.2019 12:15 - 13.08.2019 12:30","64999","66121"
"13.08.2019 12:30 - 13.08.2019 12:45","64808","66045"
"13.08.2019 12:45 - 13.08.2019 13:00","64784","65819"
"13.08.2019 13:00 - 13.08.2019 13:15","64659","65418"
"13.08.2019 13:15 - 13.08.2019 13:30","64562","65289"
"13.08.2019 13:30 - 13.08.2019 13:45","64267","64907"
"13.08.2019 13:45 - 13.08.2019 14:00","63736","64217"
"13.08.2019 14:00 - 13.08.2019 14:15","63615","64212"
"13.08.2019 14:15 - 13.08.2019 14:30","63531","64498"
"13.08.2019 14:30 - 13.08.2019 14:45","63182","64216"
"13.08.2019 14:45 - 13.08.2019 15:00","62924","63960"
"13.08.2019 15:00 - 13.08.2019 15:15","62858","64040"
"13.08.2019 15:15 - 13.08.2019 15:30","62483","63783"
"13.08.2019 15:30 - 13.08.2019 15:45","61976","63053"
"13.08.2019 15:45 - 13.08.2019 16:00","61464","62585"
"13.08.2019 16:00 - 13.08.2019 16:15","61382","62446"
"13.08.2019 16:15 - 13.08.2019 16:30","61054","62369"
"13.08.2019 16:30 - 13.08.2019 16:45","60824","61694"
"13.08.2019 16:45 - 13.08.2019 17:00","60570","61215"
"13.08.2019 17:00 - 13.08.2019 17:15","60382","61413"
"13.08.2019 17:15 - 13.08.2019 17:30","60325","61207"
"13.08.2019 17:30 - 13.08.2019 17:45","60215","61465"
"13.08.2019 17:45 - 13.08.2019 18:00","59910","60997"
"13.08.2019 18:00 - 13.08.2019 18:15","59460","61019"
"13.08.2019 18:15 - 13.08.2019 18:30","58978","60727"
"13.08.2019 18:30 - 13.08.2019 18:45","58738","60530"
"13.08.2019 18:45 - 13.08.2019 19:00","58555","60532"
"13.08.2019 19:00 - 13.08.2019 19:15","58386","60068"
"13.08.2019 19:15 - 13.08.2019 19:30","58131","59324"
"13.08.2019 19:30 - 13.08.2019 19:45","57774","58885"
"13.08.2019 19:45 - 13.08.2019 20:00","57426","58207"
"13.08.2019 20:00 - 13.08.2019 20:15","56525","57423"
"13.08.2019 20:15 - 13.08.2019 20:30","55727","56838"
"13.08.2019 20:30 - 13.08.2019 20:45","55227","56436"
"13.08.2019 20:45 - 13.08.2019 21:00","54906","56713"
"13.08.2019 21:00 - 13.08.2019 21:15","54696","56725"
"13.08.2019 21:15 - 13.08.2019 21:30","54218","56473"
"13.08.2019 21:30 - 13.08.2019 21:45","53503","55533"
"13.08.2019 21:45 - 13.08.2019 22:00","52757","54581"
"13.08.2019 22:00 - 13.08.2019 22:15","52209","53589"
"13.08.2019 22:15 - 13.08.2019 22:30","51102","52370"
"13.08.2019 22:30 - 13.08.2019 22:45","49943","51184"
"13.08.2019 22:45 - 13.08.2019 23:00","49109","50210"
"13.08.2019 23:00 - 13.08.2019 23:15","48272","49128"
"13.08.2019 23:15 - 13.08.2019 23:30","47453","48167"
"13.08.2019 23:30 - 13.08.2019 23:45","46724","47739"
"13.08.2019 23:45 - 14.08.2019 00:00","46155","47006"
"14.08.2019 00:00 - 14.08.2019 00:15","44064","46278"
"14.08.2019 00:15 - 14.08.2019 00:30","43560","45756"
"14.08.2019 00:30 - 14.08.2019 00:45","43097","45482"
"14.08.2019 00:45 - 14.08.2019 01:00","42738","45187"
"14.08.2019 01:00 - 14.08.2019 01:15","42684","44469"
"14.08.2019 01:15 - 14.08.2019 01:30","42129","43847"
"14.08.2019 01:30 - 14.08.2019 01:45","41640","43454"
"14.08.2019 01:45 - 14.08.2019 02:00","41848","43400"
"14.08.2019 02:00 - 14.08.2019 02:15","41043","43034"
"14.08.2019 02:15 - 14.08.2019 02:30","40942","42525"
"14.08.2019 02:30 - 14.08.2019 02:45","40897","42683"
"14.08.2019 02:45 - 14.08.2019 03:00","41009","42995"
"14.08.2019 03:00 - 14.08.2019 03:15","41088","43183"
"14.08.2019 03:15 - 14.08.2019 03:30","41230","42969"
"14.08.2019 03:30 - 14.08.2019 03:45","41351","42999"
"14.08.2019 03:45 - 14.08.2019 04:00","41367","43209"
"14.08.2019 04:00 - 14.08.2019 04:15","41747","43686"
"14.08.2019 04:15 - 14.08.2019 04:30","42108","44008"
"14.08.2019 04:30 - 14.08.2019 04:45","42524","44145"
"14.08.2019 04:45 - 14.08.2019 05:00","42996","44607"
"14.08.2019 05:00 - 14.08.2019 05:15","44187","45954"
"14.08.2019 05:15 - 14.08.2019 05:30","44708","46450"
"14.08.2019 05:30 - 14.08.2019 05:45","45733","47189"
"14.08.2019 05:45 - 14.08.2019 06:00","47031","48472"
"14.08.2019 06:00 - 14.08.2019 06:15","49405","51217"
"14.08.2019 06:15 - 14.08.2019 06:30","51219","52648"
"14.08.2019 06:30 - 14.08.2019 06:45","52588","54068"
"14.08.2019 06:45 - 14.08.2019 07:00","53788","55478"
"14.08.2019 07:00 - 14.08.2019 07:15","55272","57179"
"14.08.2019 07:15 - 14.08.2019 07:30","56515","58215"
"14.08.2019 07:30 - 14.08.2019 07:45","57313","59081"
"14.08.2019 07:45 - 14.08.2019 08:00","58425","60015"
"14.08.2019 08:00 - 14.08.2019 08:15","58858","60632"
"14.08.2019 08:15 - 14.08.2019 08:30","59454","61173"
"14.08.2019 08:30 - 14.08.2019 08:45","59794","61266"
"14.08.2019 08:45 - 14.08.2019 09:00","60068","61548"
"14.08.2019 09:00 - 14.08.2019 09:15","59834","61635"
"14.08.2019 09:15 - 14.08.2019 09:30","60620","61987"
"14.08.2019 09:30 - 14.08.2019 09:45","61067","62371"
"14.08.2019 09:45 - 14.08.2019 10:00","61406","62809"
"14.08.2019 10:00 - 14.08.2019 10:15","61643","62982"
"14.08.2019 10:15 - 14.08.2019 10:30","62275","63294"
"14.08.2019 10:30 - 14.08.2019 10:45","63137","63721"
"14.08.2019 10:45 - 14.08.2019 11:00","63362","64424"
"14.08.2019 11:00 - 14.08.2019 11:15","63787","64794"
"14.08.2019 11:15 - 14.08.2019 11:30","64475","65302"
"14.08.2019 11:30 - 14.08.2019 11:45","64490","65262"
"14.08.2019 11:45 - 14.08.2019 12:00","64804","65439"
"14.08.2019 12:00 - 14.08.2019 12:15","64366","64940"
"14.08.2019 12:15 - 14.08.2019 12:30","63907","64807"
"14.08.2019 12:30 - 14.08.2019 12:45","63607","64725"
"14.08.2019 12:45 - 14.08.2019 13:00","63648","64190"
"14.08.2019 13:00 - 14.08.2019 13:15","63652","64365"
"14.08.2019 13:15 - 14.08.2019 13:30","63412","64205"
"14.08.2019 13:30 - 14.08.2019 13:45","62710","63885"
"14.08.2019 13:45 - 14.08.2019 14:00","62258","63176"
"14.08.2019 14:00 - 14.08.2019 14:15","62023","62840"
"14.08.2019 14:15 - 14.08.2019 14:30","61739","62631"
"14.08.2019 14:30 - 14.08.2019 14:45","61610","62405"
"14.08.2019 14:45 - 14.08.2019 15:00","61375","62097"
"14.08.2019 15:00 - 14.08.2019 15:15","61276","62160"
"14.08.2019 15:15 - 14.08.2019 15:30","60909","61543"
"14.08.2019 15:30 - 14.08.2019 15:45","60730","61078"
"14.08.2019 15:45 - 14.08.2019 16:00","60271","60559"
"14.08.2019 16:00 - 14.08.2019 16:15","60134","60343"
"14.08.2019 16:15 - 14.08.2019 16:30","59710","60081"
"14.08.2019 16:30 - 14.08.2019 16:45","59881","59486"
"14.08.2019 16:45 - 14.08.2019 17:00","59583","59369"
"14.08.2019 17:00 - 14.08.2019 17:15","59457","59464"
"14.08.2019 17:15 - 14.08.2019 17:30","59381","59166"
"14.08.2019 17:30 - 14.08.2019 17:45","59342","59169"
"14.08.2019 17:45 - 14.08.2019 18:00","59182","59045"
"14.08.2019 18:00 - 14.08.2019 18:15","58687","59025"
"14.08.2019 18:15 - 14.08.2019 18:30","58457","58742"
"14.08.2019 18:30 - 14.08.2019 18:45","57982","58663"
"14.08.2019 18:45 - 14.08.2019 19:00","57813","58731"
"14.08.2019 19:00 - 14.08.2019 19:15","57548","58623"
"14.08.2019 19:15 - 14.08.2019 19:30","57384","58247"
"14.08.2019 19:30 - 14.08.2019 19:45","57087","58045"
"14.08.2019 19:45 - 14.08.2019 20:00","56929","57383"
"14.08.2019 20:00 - 14.08.2019 20:15","56055","57023"
"14.08.2019 20:15 - 14.08.2019 20:30","55336","56347"
"14.08.2019 20:30 - 14.08.2019 20:45","54947","55853"
"14.08.2019 20:45 - 14.08.2019 21:00","54551","55592"
"14.08.2019 21:00 - 14.08.2019 21:15","54217","55913"
"14.08.2019 21:15 - 14.08.2019 21:30","53460","55428"
"14.08.2019 21:30 - 14.08.2019 21:45","52941","54488"
"14.08.2019 21:45 - 14.08.2019 22:00","52172","53526"
"14.08.2019 22:00 - 14.08.2019 22:15","51527","52502"
"14.08.2019 22:15 - 14.08.2019 22:30","50548","51431"
"14.08.2019 22:30 - 14.08.2019 22:45","49523","50549"
"14.08.2019 22:45 - 14.08.2019 23:00","48610","49398"
"14.08.2019 23:00 - 14.08.2019 23:15","47568","48197"
"14.08.2019 23:15 - 14.08.2019 23:30","46758","47645"
"14.08.2019 23:30 - 14.08.2019 23:45","45934","46708"
"14.08.2019 23:45 - 15.08.2019 00:00","45307","46157"
"15.08.2019 00:00 - 15.08.2019 00:15","44474","45319"
"15.08.2019 00:15 - 15.08.2019 00:30","44089","44908"
"15.08.2019 00:30 - 15.08.2019 00:45","43595","44211"
"15.08.2019 00:45 - 15.08.2019 01:00","43163","43591"
"15.08.2019 01:00 - 15.08.2019 01:15","43142","43265"
"15.08.2019 01:15 - 15.08.2019 01:30","42631","42929"
"15.08.2019 01:30 - 15.08.2019 01:45","42015","42586"
"15.08.2019 01:45 - 15.08.2019 02:00","42253","42713"
"15.08.2019 02:00 - 15.08.2019 02:15","41407","42418"
"15.08.2019 02:15 - 15.08.2019 02:30","41205","42260"
"15.08.2019 02:30 - 15.08.2019 02:45","41119","42194"
"15.08.2019 02:45 - 15.08.2019 03:00","41155","42560"
"15.08.2019 03:00 - 15.08.2019 03:15","41242","42646"
"15.08.2019 03:15 - 15.08.2019 03:30","41255","42640"
"15.08.2019 03:30 - 15.08.2019 03:45","41404","42614"
"15.08.2019 03:45 - 15.08.2019 04:00","41472","42988"
"15.08.2019 04:00 - 15.08.2019 04:15","41701","43294"
"15.08.2019 04:15 - 15.08.2019 04:30","42018","43687"
"15.08.2019 04:30 - 15.08.2019 04:45","42453","44074"
"15.08.2019 04:45 - 15.08.2019 05:00","42862","44561"
"15.08.2019 05:00 - 15.08.2019 05:15","44042","45666"
"15.08.2019 05:15 - 15.08.2019 05:30","44580","46360"
"15.08.2019 05:30 - 15.08.2019 05:45","45526","47300"
"15.08.2019 05:45 - 15.08.2019 06:00","46686","48750"
"15.08.2019 06:00 - 15.08.2019 06:15","48828","51054"
"15.08.2019 06:15 - 15.08.2019 06:30","50576","52195"
"15.08.2019 06:30 - 15.08.2019 06:45","52029","53126"
"15.08.2019 06:45 - 15.08.2019 07:00","53128","54205"
"15.08.2019 07:00 - 15.08.2019 07:15","54685","55666"
"15.08.2019 07:15 - 15.08.2019 07:30","55648","56446"
"15.08.2019 07:30 - 15.08.2019 07:45","56866","57282"
"15.08.2019 07:45 - 15.08.2019 08:00","57804","58069"
"15.08.2019 08:00 - 15.08.2019 08:15","58790","59302"
"15.08.2019 08:15 - 15.08.2019 08:30","59205","59953"
"15.08.2019 08:30 - 15.08.2019 08:45","59620","60442"
"15.08.2019 08:45 - 15.08.2019 09:00","59945","60784"
"15.08.2019 09:00 - 15.08.2019 09:15","59954","60954"
"15.08.2019 09:15 - 15.08.2019 09:30","60336","61240"
"15.08.2019 09:30 - 15.08.2019 09:45","61039","61857"
"15.08.2019 09:45 - 15.08.2019 10:00","61543","62222"
"15.08.2019 10:00 - 15.08.2019 10:15","61806","62537"
"15.08.2019 10:15 - 15.08.2019 10:30","62021","62954"
"15.08.2019 10:30 - 15.08.2019 10:45","62480","63661"
"15.08.2019 10:45 - 15.08.2019 11:00","62948","64010"
"15.08.2019 11:00 - 15.08.2019 11:15","63458","64555"
"15.08.2019 11:15 - 15.08.2019 11:30","63598","65077"
"15.08.2019 11:30 - 15.08.2019 11:45","63923","65174"
"15.08.2019 11:45 - 15.08.2019 12:00","63999","65158"
"15.08.2019 12:00 - 15.08.2019 12:15","63529","64696"
"15.08.2019 12:15 - 15.08.2019 12:30","63516","64792"
"15.08.2019 12:30 - 15.08.2019 12:45","63407","64735"
"15.08.2019 12:45 - 15.08.2019 13:00","63239","64949"
"15.08.2019 13:00 - 15.08.2019 13:15","63116","65010"
"15.08.2019 13:15 - 15.08.2019 13:30","62846","64609"
"15.08.2019 13:30 - 15.08.2019 13:45","62290","64131"
"15.08.2019 13:45 - 15.08.2019 14:00","61828","63833"
"15.08.2019 14:00 - 15.08.2019 14:15","61713","63602"
"15.08.2019 14:15 - 15.08.2019 14:30","61699","62902"
"15.08.2019 14:30 - 15.08.2019 14:45","61725","63196"
"15.08.2019 14:45 - 15.08.2019 15:00","61257","63041"
"15.08.2019 15:00 - 15.08.2019 15:15","61172","63179"
"15.08.2019 15:15 - 15.08.2019 15:30","60955","62690"
"15.08.2019 15:30 - 15.08.2019 15:45","60331","62442"
"15.08.2019 15:45 - 15.08.2019 16:00","59977","62448"
"15.08.2019 16:00 - 15.08.2019 16:15","59832","62496"
"15.08.2019 16:15 - 15.08.2019 16:30","59481","62101"
"15.08.2019 16:30 - 15.08.2019 16:45","59396","61640"
"15.08.2019 16:45 - 15.08.2019 17:00","59246","61631"
"15.08.2019 17:00 - 15.08.2019 17:15","59343","60979"
"15.08.2019 17:15 - 15.08.2019 17:30","59318","60810"
"15.08.2019 17:30 - 15.08.2019 17:45","59282","61113"
"15.08.2019 17:45 - 15.08.2019 18:00","59187","61235"
"15.08.2019 18:00 - 15.08.2019 18:15","58778","61248"
"15.08.2019 18:15 - 15.08.2019 18:30","58502","60813"
"15.08.2019 18:30 - 15.08.2019 18:45","58350","60221"
"15.08.2019 18:45 - 15.08.2019 19:00","58403","60330"
"15.08.2019 19:00 - 15.08.2019 19:15","58091","59817"
"15.08.2019 19:15 - 15.08.2019 19:30","57723","59195"
"15.08.2019 19:30 - 15.08.2019 19:45","57346","58838"
"15.08.2019 19:45 - 15.08.2019 20:00","56991","58243"
"15.08.2019 20:00 - 15.08.2019 20:15","56215","57807"
"15.08.2019 20:15 - 15.08.2019 20:30","55585","56726"
"15.08.2019 20:30 - 15.08.2019 20:45","55112","56235"
"15.08.2019 20:45 - 15.08.2019 21:00","54851","56311"
"15.08.2019 21:00 - 15.08.2019 21:15","54544","56161"
"15.08.2019 21:15 - 15.08.2019 21:30","54070","55574"
"15.08.2019 21:30 - 15.08.2019 21:45","53598","54833"
"15.08.2019 21:45 - 15.08.2019 22:00","52834","53906"
"15.08.2019 22:00 - 15.08.2019 22:15","52267","52795"
"15.08.2019 22:15 - 15.08.2019 22:30","51168","51885"
"15.08.2019 22:30 - 15.08.2019 22:45","50165","50982"
"15.08.2019 22:45 - 15.08.2019 23:00","49171","50318"
"15.08.2019 23:00 - 15.08.2019 23:15","48002","48882"
"15.08.2019 23:15 - 15.08.2019 23:30","47211","48145"
"15.08.2019 23:30 - 15.08.2019 23:45","46391","47195"
"15.08.2019 23:45 - 16.08.2019 00:00","45841","46712"
"16.08.2019 00:00 - 16.08.2019 00:15","44285","45587"
"16.08.2019 00:15 - 16.08.2019 00:30","43850","45355"
"16.08.2019 00:30 - 16.08.2019 00:45","43402","44727"
"16.08.2019 00:45 - 16.08.2019 01:00","42954","44366"
"16.08.2019 01:00 - 16.08.2019 01:15","42892","43960"
"16.08.2019 01:15 - 16.08.2019 01:30","42382","43699"
"16.08.2019 01:30 - 16.08.2019 01:45","41813","43686"
"16.08.2019 01:45 - 16.08.2019 02:00","42073","43365"
"16.08.2019 02:00 - 16.08.2019 02:15","41301","43076"
"16.08.2019 02:15 - 16.08.2019 02:30","41105","43069"
"16.08.2019 02:30 - 16.08.2019 02:45","41033","42969"
"16.08.2019 02:45 - 16.08.2019 03:00","41090","43089"
"16.08.2019 03:00 - 16.08.2019 03:15","41149","43137"
"16.08.2019 03:15 - 16.08.2019 03:30","41219","43224"
"16.08.2019 03:30 - 16.08.2019 03:45","41308","42960"
"16.08.2019 03:45 - 16.08.2019 04:00","41362","43048"
"16.08.2019 04:00 - 16.08.2019 04:15","41621","43496"
"16.08.2019 04:15 - 16.08.2019 04:30","41803","43703"
"16.08.2019 04:30 - 16.08.2019 04:45","42237","43867"
"16.08.2019 04:45 - 16.08.2019 05:00","42790","44490"
"16.08.2019 05:00 - 16.08.2019 05:15","43871","45598"
"16.08.2019 05:15 - 16.08.2019 05:30","44454","46320"
"16.08.2019 05:30 - 16.08.2019 05:45","45393","46951"
"16.08.2019 05:45 - 16.08.2019 06:00","46699","47888"
"16.08.2019 06:00 - 16.08.2019 06:15","48869","50456"
"16.08.2019 06:15 - 16.08.2019 06:30","50866","52094"
"16.08.2019 06:30 - 16.08.2019 06:45","52389","53114"
"16.08.2019 06:45 - 16.08.2019 07:00","53836","54356"
"16.08.2019 07:00 - 16.08.2019 07:15","55529","55898"
"16.08.2019 07:15 - 16.08.2019 07:30","56668","56957"
"16.08.2019 07:30 - 16.08.2019 07:45","57327","57500"
"16.08.2019 07:45 - 16.08.2019 08:00","58323","58510"
"16.08.2019 08:00 - 16.08.2019 08:15","59320","59370"
"16.08.2019 08:15 - 16.08.2019 08:30","59932","59988"
"16.08.2019 08:30 - 16.08.2019 08:45","60214","60578"
"16.08.2019 08:45 - 16.08.2019 09:00","60585","60951"
"16.08.2019 09:00 - 16.08.2019 09:15","60670","60868"
"16.08.2019 09:15 - 16.08.2019 09:30","61285","61379"
"16.08.2019 09:30 - 16.08.2019 09:45","61988","62083"
"16.08.2019 09:45 - 16.08.2019 10:00","62352","62566"
"16.08.2019 10:00 - 16.08.2019 10:15","62599","62892"
"16.08.2019 10:15 - 16.08.2019 10:30","62847","63386"
"16.08.2019 10:30 - 16.08.2019 10:45","63054","63483"
"16.08.2019 10:45 - 16.08.2019 11:00","63506","63832"
"16.08.2019 11:00 - 16.08.2019 11:15","64023","63713"
"16.08.2019 11:15 - 16.08.2019 11:30","64318","63988"
"16.08.2019 11:30 - 16.08.2019 11:45","64355","64259"
"16.08.2019 11:45 - 16.08.2019 12:00","64713","64395"
"16.08.2019 12:00 - 16.08.2019 12:15","64329","63725"
"16.08.2019 12:15 - 16.08.2019 12:30","64058","63478"
"16.08.2019 12:30 - 16.08.2019 12:45","63753","63148"
"16.08.2019 12:45 - 16.08.2019 13:00","63777","62843"
"16.08.2019 13:00 - 16.08.2019 13:15","63398","62532"
"16.08.2019 13:15 - 16.08.2019 13:30","63123","62275"
"16.08.2019 13:30 - 16.08.2019 13:45","63109","62220"
"16.08.2019 13:45 - 16.08.2019 14:00","62960","61298"
"16.08.2019 14:00 - 16.08.2019 14:15","62544","61008"
"16.08.2019 14:15 - 16.08.2019 14:30","62712","60736"
"16.08.2019 14:30 - 16.08.2019 14:45","62610","60187"
"16.08.2019 14:45 - 16.08.2019 15:00","62197","59461"
"16.08.2019 15:00 - 16.08.2019 15:15","61940","59118"
"16.08.2019 15:15 - 16.08.2019 15:30","61576","58736"
"16.08.2019 15:30 - 16.08.2019 15:45","61121","58486"
"16.08.2019 15:45 - 16.08.2019 16:00","60826","58244"
"16.08.2019 16:00 - 16.08.2019 16:15","60580","58330"
"16.08.2019 16:15 - 16.08.2019 16:30","59596","57886"
"16.08.2019 16:30 - 16.08.2019 16:45","59333","57464"
"16.08.2019 16:45 - 16.08.2019 17:00","59054","57108"
"16.08.2019 17:00 - 16.08.2019 17:15","59000","57318"
"16.08.2019 17:15 - 16.08.2019 17:30","58618","57250"
"16.08.2019 17:30 - 16.08.2019 17:45","58603","56837"
"16.08.2019 17:45 - 16.08.2019 18:00","58363","56667"
"16.08.2019 18:00 - 16.08.2019 18:15","58097","56438"
"16.08.2019 18:15 - 16.08.2019 18:30","57770","56219"
"16.08.2019 18:30 - 16.08.2019 18:45","57427","56100"
"16.08.2019 18:45 - 16.08.2019 19:00","57416","56165"
"16.08.2019 19:00 - 16.08.2019 19:15","57042","55878"
"16.08.2019 19:15 - 16.08.2019 19:30","56266","55274"
"16.08.2019 19:30 - 16.08.2019 19:45","55798","55149"
"16.08.2019 19:45 - 16.08.2019 20:00","55449","54963"
"16.08.2019 20:00 - 16.08.2019 20:15","54659","54332"
"16.08.2019 20:15 - 16.08.2019 20:30","53923","53440"
"16.08.2019 20:30 - 16.08.2019 20:45","53412","53002"
"16.08.2019 20:45 - 16.08.2019 21:00","53107","53053"
"16.08.2019 21:00 - 16.08.2019 21:15","52679","53163"
"16.08.2019 21:15 - 16.08.2019 21:30","52156","52800"
"16.08.2019 21:30 - 16.08.2019 21:45","51592","52081"
"16.08.2019 21:45 - 16.08.2019 22:00","50972","50830"
"16.08.2019 22:00 - 16.08.2019 22:15","50533","49914"
"16.08.2019 22:15 - 16.08.2019 22:30","49484","49024"
"16.08.2019 22:30 - 16.08.2019 22:45","48386","48260"
"16.08.2019 22:45 - 16.08.2019 23:00","47299","47281"
"16.08.2019 23:00 - 16.08.2019 23:15","46277","46262"
"16.08.2019 23:15 - 16.08.2019 23:30","45688","45585"
"16.08.2019 23:30 - 16.08.2019 23:45","45059","45070"
"16.08.2019 23:45 - 17.08.2019 00:00","44557","44663"
"17.08.2019 00:00 - 17.08.2019 00:15","44202","44229"
"17.08.2019 00:15 - 17.08.2019 00:30","43443","43566"
"17.08.2019 00:30 - 17.08.2019 00:45","42857","43240"
"17.08.2019 00:45 - 17.08.2019 01:00","42471","42818"
"17.08.2019 01:00 - 17.08.2019 01:15","42389","42214"
"17.08.2019 01:15 - 17.08.2019 01:30","41892","41795"
"17.08.2019 01:30 - 17.08.2019 01:45","41201","41754"
"17.08.2019 01:45 - 17.08.2019 02:00","41408","41474"
"17.08.2019 02:00 - 17.08.2019 02:15","40613","41152"
"17.08.2019 02:15 - 17.08.2019 02:30","40180","40994"
"17.08.2019 02:30 - 17.08.2019 02:45","39899","40874"
"17.08.2019 02:45 - 17.08.2019 03:00","39822","41231"
"17.08.2019 03:00 - 17.08.2019 03:15","39771","40888"
"17.08.2019 03:15 - 17.08.2019 03:30","39692","40801"
"17.08.2019 03:30 - 17.08.2019 03:45","39634","40962"
"17.08.2019 03:45 - 17.08.2019 04:00","39623","40830"
"17.08.2019 04:00 - 17.08.2019 04:15","39648","40783"
"17.08.2019 04:15 - 17.08.2019 04:30","39597","40815"
"17.08.2019 04:30 - 17.08.2019 04:45","39679","41010"
"17.08.2019 04:45 - 17.08.2019 05:00","39660","41321"
"17.08.2019 05:00 - 17.08.2019 05:15","40056","42076"
"17.08.2019 05:15 - 17.08.2019 05:30","39940","42058"
"17.08.2019 05:30 - 17.08.2019 05:45","40032","42147"
"17.08.2019 05:45 - 17.08.2019 06:00","40260","42399"
"17.08.2019 06:00 - 17.08.2019 06:15","40682","43040"
"17.08.2019 06:15 - 17.08.2019 06:30","41054","43001"
"17.08.2019 06:30 - 17.08.2019 06:45","41533","43517"
"17.08.2019 06:45 - 17.08.2019 07:00","42118","44168"
"17.08.2019 07:00 - 17.08.2019 07:15","43030","45541"
"17.08.2019 07:15 - 17.08.2019 07:30","43802","46080"
"17.08.2019 07:30 - 17.08.2019 07:45","44746","46796"
"17.08.2019 07:45 - 17.08.2019 08:00","45860","47264"
"17.08.2019 08:00 - 17.08.2019 08:15","46975","48281"
"17.08.2019 08:15 - 17.08.2019 08:30","47915","49115"
"17.08.2019 08:30 - 17.08.2019 08:45","48920","49844"
"17.08.2019 08:45 - 17.08.2019 09:00","49720","50541"
"17.08.2019 09:00 - 17.08.2019 09:15","50742","51306"
"17.08.2019 09:15 - 17.08.2019 09:30","51432","51935"
"17.08.2019 09:30 - 17.08.2019 09:45","52181","52469"
"17.08.2019 09:45 - 17.08.2019 10:00","52869","53090"
"17.08.2019 10:00 - 17.08.2019 10:15","53226","53406"
"17.08.2019 10:15 - 17.08.2019 10:30","53589","53840"
"17.08.2019 10:30 - 17.08.2019 10:45","54294","53918"
"17.08.2019 10:45 - 17.08.2019 11:00","54676","54322"
"17.08.2019 11:00 - 17.08.2019 11:15","54868","54425"
"17.08.2019 11:15 - 17.08.2019 11:30","55581","54902"
"17.08.2019 11:30 - 17.08.2019 11:45","55340","55390"
