"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"28.07.2021 20:15 - 28.07.2021 20:30","57871","58752"
"28.07.2021 20:30 - 28.07.2021 20:45","57134","58328"
"28.07.2021 20:45 - 28.07.2021 21:00","56909","57832"
"28.07.2021 21:00 - 28.07.2021 21:15","56012","57225"
"28.07.2021 21:15 - 28.07.2021 21:30","55768","56666"
"28.07.2021 21:30 - 28.07.2021 21:45","55761","56216"
"28.07.2021 21:45 - 28.07.2021 22:00","55029","55769"
"28.07.2021 22:00 - 28.07.2021 22:15","54315","54819"
"28.07.2021 22:15 - 28.07.2021 22:30","53787","53921"
"28.07.2021 22:30 - 28.07.2021 22:45","53087","53025"
"28.07.2021 22:45 - 28.07.2021 23:00","51792","51731"
"28.07.2021 23:00 - 28.07.2021 23:15","50385","50314"
"28.07.2021 23:15 - 28.07.2021 23:30","49588","49763"
"28.07.2021 23:30 - 28.07.2021 23:45","48981","49175"
"28.07.2021 23:45 - 29.07.2021 00:00","48454","48593"
"29.07.2021 00:00 - 29.07.2021 00:15","47551","48161"
"29.07.2021 00:15 - 29.07.2021 00:30","47028","47580"
"29.07.2021 00:30 - 29.07.2021 00:45","46597","47200"
"29.07.2021 00:45 - 29.07.2021 01:00","46169","46859"
"29.07.2021 01:00 - 29.07.2021 01:15","45677","46330"
"29.07.2021 01:15 - 29.07.2021 01:30","45430","45912"
"29.07.2021 01:30 - 29.07.2021 01:45","45086","45742"
"29.07.2021 01:45 - 29.07.2021 02:00","44934","45404"
"29.07.2021 02:00 - 29.07.2021 02:15","44368","45314"
"29.07.2021 02:15 - 29.07.2021 02:30","44359","44867"
"29.07.2021 02:30 - 29.07.2021 02:45","44124","44730"
"29.07.2021 02:45 - 29.07.2021 03:00","44290","44770"
"29.07.2021 03:00 - 29.07.2021 03:15","44237","44629"
"29.07.2021 03:15 - 29.07.2021 03:30","44102","44817"
"29.07.2021 03:30 - 29.07.2021 03:45","44109","44770"
"29.07.2021 03:45 - 29.07.2021 04:00","44272","44906"
"29.07.2021 04:00 - 29.07.2021 04:15","44670","45421"
"29.07.2021 04:15 - 29.07.2021 04:30","44983","45767"
"29.07.2021 04:30 - 29.07.2021 04:45","45346","45943"
"29.07.2021 04:45 - 29.07.2021 05:00","45816","46440"
"29.07.2021 05:00 - 29.07.2021 05:15","46988","47717"
"29.07.2021 05:15 - 29.07.2021 05:30","47677","48482"
"29.07.2021 05:30 - 29.07.2021 05:45","48463","49468"
"29.07.2021 05:45 - 29.07.2021 06:00","49228","50435"
"29.07.2021 06:00 - 29.07.2021 06:15","51111","53308"
"29.07.2021 06:15 - 29.07.2021 06:30","52592","54493"
"29.07.2021 06:30 - 29.07.2021 06:45","53579","55137"
"29.07.2021 06:45 - 29.07.2021 07:00","54773","56309"
"29.07.2021 07:00 - 29.07.2021 07:15","56826","58046"
"29.07.2021 07:15 - 29.07.2021 07:30","57715","59067"
"29.07.2021 07:30 - 29.07.2021 07:45","58832","60047"
"29.07.2021 07:45 - 29.07.2021 08:00","59829","61246"
"29.07.2021 08:00 - 29.07.2021 08:15","60659","62519"
"29.07.2021 08:15 - 29.07.2021 08:30","61438","63344"
"29.07.2021 08:30 - 29.07.2021 08:45","62119","63840"
"29.07.2021 08:45 - 29.07.2021 09:00","62644","64709"
"29.07.2021 09:00 - 29.07.2021 09:15","62617","64886"
"29.07.2021 09:15 - 29.07.2021 09:30","63393","65058"
"29.07.2021 09:30 - 29.07.2021 09:45","64101","66131"
"29.07.2021 09:45 - 29.07.2021 10:00","64614","66750"
"29.07.2021 10:00 - 29.07.2021 10:15","64795","67092"
"29.07.2021 10:15 - 29.07.2021 10:30","65100","67318"
"29.07.2021 10:30 - 29.07.2021 10:45","65802","67715"
"29.07.2021 10:45 - 29.07.2021 11:00","66100","68212"
"29.07.2021 11:00 - 29.07.2021 11:15","66555","68482"
"29.07.2021 11:15 - 29.07.2021 11:30","66641","68809"
"29.07.2021 11:30 - 29.07.2021 11:45","66958","69123"
"29.07.2021 11:45 - 29.07.2021 12:00","66849","68927"
"29.07.2021 12:00 - 29.07.2021 12:15","66687","68721"
"29.07.2021 12:15 - 29.07.2021 12:30","66502","68411"
"29.07.2021 12:30 - 29.07.2021 12:45","66179","68053"
"29.07.2021 12:45 - 29.07.2021 13:00","66355","67843"
"29.07.2021 13:00 - 29.07.2021 13:15","66038","67540"
"29.07.2021 13:15 - 29.07.2021 13:30","65788","66964"
"29.07.2021 13:30 - 29.07.2021 13:45","65196","66665"
"29.07.2021 13:45 - 29.07.2021 14:00","64736","65685"
"29.07.2021 14:00 - 29.07.2021 14:15","64380","65987"
"29.07.2021 14:15 - 29.07.2021 14:30","64344","65783"
"29.07.2021 14:30 - 29.07.2021 14:45","63768","65581"
"29.07.2021 14:45 - 29.07.2021 15:00","63595","65411"
"29.07.2021 15:00 - 29.07.2021 15:15","63690","64814"
"29.07.2021 15:15 - 29.07.2021 15:30","63415","64490"
"29.07.2021 15:30 - 29.07.2021 15:45","63080","64181"
"29.07.2021 15:45 - 29.07.2021 16:00","62740","63751"
"29.07.2021 16:00 - 29.07.2021 16:15","62754","63294"
"29.07.2021 16:15 - 29.07.2021 16:30","62206","62916"
"29.07.2021 16:30 - 29.07.2021 16:45","62140","62114"
"29.07.2021 16:45 - 29.07.2021 17:00","62112","61932"
"29.07.2021 17:00 - 29.07.2021 17:15","62017","62037"
"29.07.2021 17:15 - 29.07.2021 17:30","61529","62404"
"29.07.2021 17:30 - 29.07.2021 17:45","61590","62419"
"29.07.2021 17:45 - 29.07.2021 18:00","61538","62512"
"29.07.2021 18:00 - 29.07.2021 18:15","61444","62044"
"29.07.2021 18:15 - 29.07.2021 18:30","60858","61806"
"29.07.2021 18:30 - 29.07.2021 18:45","60004","61923"
"29.07.2021 18:45 - 29.07.2021 19:00","59841","61924"
"29.07.2021 19:00 - 29.07.2021 19:15","59668","61610"
"29.07.2021 19:15 - 29.07.2021 19:30","58781","61252"
"29.07.2021 19:30 - 29.07.2021 19:45","58454","60571"
"29.07.2021 19:45 - 29.07.2021 20:00","58240","59975"
"29.07.2021 20:00 - 29.07.2021 20:15","57494","58607"
"29.07.2021 20:15 - 29.07.2021 20:30","56816","57540"
"29.07.2021 20:30 - 29.07.2021 20:45","56497","56840"
"29.07.2021 20:45 - 29.07.2021 21:00","56166","56403"
"29.07.2021 21:00 - 29.07.2021 21:15","55871","55957"
"29.07.2021 21:15 - 29.07.2021 21:30","55718","55832"
"29.07.2021 21:30 - 29.07.2021 21:45","55455","55517"
"29.07.2021 21:45 - 29.07.2021 22:00","54997","55315"
"29.07.2021 22:00 - 29.07.2021 22:15","53556","54583"
"29.07.2021 22:15 - 29.07.2021 22:30","52768","53824"
"29.07.2021 22:30 - 29.07.2021 22:45","51931","52941"
"29.07.2021 22:45 - 29.07.2021 23:00","51249","52042"
"29.07.2021 23:00 - 29.07.2021 23:15","50150","50540"
"29.07.2021 23:15 - 29.07.2021 23:30","49633","49963"
"29.07.2021 23:30 - 29.07.2021 23:45","48862","49234"
"29.07.2021 23:45 - 30.07.2021 00:00","48294","48227"
"30.07.2021 00:00 - 30.07.2021 00:15","48183","47223"
"30.07.2021 00:15 - 30.07.2021 00:30","47762","46713"
"30.07.2021 00:30 - 30.07.2021 00:45","47269","46520"
"30.07.2021 00:45 - 30.07.2021 01:00","46639","46157"
"30.07.2021 01:00 - 30.07.2021 01:15","46093","45509"
"30.07.2021 01:15 - 30.07.2021 01:30","45853","45176"
"30.07.2021 01:30 - 30.07.2021 01:45","45714","45089"
"30.07.2021 01:45 - 30.07.2021 02:00","45518","44796"
"30.07.2021 02:00 - 30.07.2021 02:15","45082","44753"
"30.07.2021 02:15 - 30.07.2021 02:30","44978","44606"
"30.07.2021 02:30 - 30.07.2021 02:45","44909","44413"
"30.07.2021 02:45 - 30.07.2021 03:00","45141","44295"
"30.07.2021 03:00 - 30.07.2021 03:15","44988","44306"
"30.07.2021 03:15 - 30.07.2021 03:30","44985","44353"
"30.07.2021 03:30 - 30.07.2021 03:45","45280","44395"
"30.07.2021 03:45 - 30.07.2021 04:00","45511","44628"
"30.07.2021 04:00 - 30.07.2021 04:15","45988","44936"
"30.07.2021 04:15 - 30.07.2021 04:30","46172","44975"
"30.07.2021 04:30 - 30.07.2021 04:45","46416","45406"
"30.07.2021 04:45 - 30.07.2021 05:00","46816","45903"
"30.07.2021 05:00 - 30.07.2021 05:15","47753","46927"
"30.07.2021 05:15 - 30.07.2021 05:30","48288","47397"
"30.07.2021 05:30 - 30.07.2021 05:45","49257","48114"
"30.07.2021 05:45 - 30.07.2021 06:00","50155","48905"
"30.07.2021 06:00 - 30.07.2021 06:15","51541","50862"
"30.07.2021 06:15 - 30.07.2021 06:30","53160","52455"
"30.07.2021 06:30 - 30.07.2021 06:45","54320","53452"
"30.07.2021 06:45 - 30.07.2021 07:00","55554","54819"
"30.07.2021 07:00 - 30.07.2021 07:15","56912","56358"
"30.07.2021 07:15 - 30.07.2021 07:30","56580","57282"
"30.07.2021 07:30 - 30.07.2021 07:45","57545","58290"
"30.07.2021 07:45 - 30.07.2021 08:00","58201","59281"
"30.07.2021 08:00 - 30.07.2021 08:15","59043","60356"
"30.07.2021 08:15 - 30.07.2021 08:30","59598","60904"
"30.07.2021 08:30 - 30.07.2021 08:45","60374","61340"
"30.07.2021 08:45 - 30.07.2021 09:00","61136","62032"
"30.07.2021 09:00 - 30.07.2021 09:15","61453","62109"
"30.07.2021 09:15 - 30.07.2021 09:30","62072","62838"
"30.07.2021 09:30 - 30.07.2021 09:45","62849","63711"
"30.07.2021 09:45 - 30.07.2021 10:00","63244","64108"
"30.07.2021 10:00 - 30.07.2021 10:15","63797","64477"
"30.07.2021 10:15 - 30.07.2021 10:30","64343","64417"
"30.07.2021 10:30 - 30.07.2021 10:45","64953","65019"
"30.07.2021 10:45 - 30.07.2021 11:00","65448","65043"
"30.07.2021 11:00 - 30.07.2021 11:15","66009","65498"
"30.07.2021 11:15 - 30.07.2021 11:30","66286","65768"
"30.07.2021 11:30 - 30.07.2021 11:45","66384","66052"
"30.07.2021 11:45 - 30.07.2021 12:00","66355","65705"
"30.07.2021 12:00 - 30.07.2021 12:15","66035","65616"
"30.07.2021 12:15 - 30.07.2021 12:30","65940","65469"
"30.07.2021 12:30 - 30.07.2021 12:45","65695","65426"
"30.07.2021 12:45 - 30.07.2021 13:00","65663","65014"
"30.07.2021 13:00 - 30.07.2021 13:15","65194","64425"
"30.07.2021 13:15 - 30.07.2021 13:30","64694","63811"
"30.07.2021 13:30 - 30.07.2021 13:45","64256","63651"
"30.07.2021 13:45 - 30.07.2021 14:00","63755","63196"
"30.07.2021 14:00 - 30.07.2021 14:15","63452","62563"
"30.07.2021 14:15 - 30.07.2021 14:30","63263","62680"
"30.07.2021 14:30 - 30.07.2021 14:45","62988","62394"
"30.07.2021 14:45 - 30.07.2021 15:00","62558","62340"
"30.07.2021 15:00 - 30.07.2021 15:15","62260","62042"
"30.07.2021 15:15 - 30.07.2021 15:30","62261","61512"
"30.07.2021 15:30 - 30.07.2021 15:45","61918","61363"
"30.07.2021 15:45 - 30.07.2021 16:00","61418","61468"
"30.07.2021 16:00 - 30.07.2021 16:15","61516","61122"
"30.07.2021 16:15 - 30.07.2021 16:30","61242","60825"
"30.07.2021 16:30 - 30.07.2021 16:45","60940","60799"
"30.07.2021 16:45 - 30.07.2021 17:00","60678","60544"
"30.07.2021 17:00 - 30.07.2021 17:15","61086","60531"
"30.07.2021 17:15 - 30.07.2021 17:30","60861","60019"
"30.07.2021 17:30 - 30.07.2021 17:45","60744","60160"
"30.07.2021 17:45 - 30.07.2021 18:00","60398","59968"
"30.07.2021 18:00 - 30.07.2021 18:15","59775","59841"
"30.07.2021 18:15 - 30.07.2021 18:30","59344","59532"
"30.07.2021 18:30 - 30.07.2021 18:45","59211","59365"
"30.07.2021 18:45 - 30.07.2021 19:00","59072","59069"
"30.07.2021 19:00 - 30.07.2021 19:15","58945","58506"
"30.07.2021 19:15 - 30.07.2021 19:30","57845","57640"
"30.07.2021 19:30 - 30.07.2021 19:45","57779","57300"
"30.07.2021 19:45 - 30.07.2021 20:00","57582","56965"
"30.07.2021 20:00 - 30.07.2021 20:15","56927","56337"
"30.07.2021 20:15 - 30.07.2021 20:30","55913","55456"
"30.07.2021 20:30 - 30.07.2021 20:45","55387","54582"
"30.07.2021 20:45 - 30.07.2021 21:00","55127","53865"
"30.07.2021 21:00 - 30.07.2021 21:15","54591","53179"
"30.07.2021 21:15 - 30.07.2021 21:30","54401","52896"
"30.07.2021 21:30 - 30.07.2021 21:45","54204","52444"
"30.07.2021 21:45 - 30.07.2021 22:00","53652","51870"
"30.07.2021 22:00 - 30.07.2021 22:15","52802","51390"
"30.07.2021 22:15 - 30.07.2021 22:30","52097","50427"
"30.07.2021 22:30 - 30.07.2021 22:45","51117","49684"
"30.07.2021 22:45 - 30.07.2021 23:00","50280","49079"
"30.07.2021 23:00 - 30.07.2021 23:15","49269","48028"
"30.07.2021 23:15 - 30.07.2021 23:30","48544","47252"
"30.07.2021 23:30 - 30.07.2021 23:45","48067","46304"
"30.07.2021 23:45 - 31.07.2021 00:00","47377","45650"
"31.07.2021 00:00 - 31.07.2021 00:15","45440","44946"
"31.07.2021 00:15 - 31.07.2021 00:30","44817","44293"
"31.07.2021 00:30 - 31.07.2021 00:45","44382","43809"
"31.07.2021 00:45 - 31.07.2021 01:00","43987","43017"
"31.07.2021 01:00 - 31.07.2021 01:15","43307","42574"
"31.07.2021 01:15 - 31.07.2021 01:30","42982","42292"
"31.07.2021 01:30 - 31.07.2021 01:45","42584","42007"
"31.07.2021 01:45 - 31.07.2021 02:00","42250","41690"
"31.07.2021 02:00 - 31.07.2021 02:15","41586","41441"
"31.07.2021 02:15 - 31.07.2021 02:30","41407","41670"
"31.07.2021 02:30 - 31.07.2021 02:45","41145","41598"
"31.07.2021 02:45 - 31.07.2021 03:00","41084","41615"
"31.07.2021 03:00 - 31.07.2021 03:15","40721","41688"
"31.07.2021 03:15 - 31.07.2021 03:30","40696","41702"
"31.07.2021 03:30 - 31.07.2021 03:45","40596","41762"
"31.07.2021 03:45 - 31.07.2021 04:00","40678","41639"
"31.07.2021 04:00 - 31.07.2021 04:15","40799","41874"
"31.07.2021 04:15 - 31.07.2021 04:30","40835","41924"
"31.07.2021 04:30 - 31.07.2021 04:45","40747","41876"
"31.07.2021 04:45 - 31.07.2021 05:00","40864","41826"
"31.07.2021 05:00 - 31.07.2021 05:15","41170","42049"
"31.07.2021 05:15 - 31.07.2021 05:30","41114","42118"
"31.07.2021 05:30 - 31.07.2021 05:45","41302","42009"
"31.07.2021 05:45 - 31.07.2021 06:00","41155","42018"
"31.07.2021 06:00 - 31.07.2021 06:15","40570","42611"
"31.07.2021 06:15 - 31.07.2021 06:30","40955","43149"
"31.07.2021 06:30 - 31.07.2021 06:45","41160","43591"
"31.07.2021 06:45 - 31.07.2021 07:00","41786","44135"
"31.07.2021 07:00 - 31.07.2021 07:15","42778","45048"
"31.07.2021 07:15 - 31.07.2021 07:30","43576","45767"
"31.07.2021 07:30 - 31.07.2021 07:45","44611","46749"
"31.07.2021 07:45 - 31.07.2021 08:00","45628","47781"
"31.07.2021 08:00 - 31.07.2021 08:15","46620","49469"
"31.07.2021 08:15 - 31.07.2021 08:30","47592","50669"
"31.07.2021 08:30 - 31.07.2021 08:45","48659","51970"
"31.07.2021 08:45 - 31.07.2021 09:00","49531","52827"
"31.07.2021 09:00 - 31.07.2021 09:15","50305","53647"
"31.07.2021 09:15 - 31.07.2021 09:30","50952","54189"
"31.07.2021 09:30 - 31.07.2021 09:45","51764","55162"
"31.07.2021 09:45 - 31.07.2021 10:00","52359","55498"
"31.07.2021 10:00 - 31.07.2021 10:15","52952","55665"
"31.07.2021 10:15 - 31.07.2021 10:30","53471","55934"
"31.07.2021 10:30 - 31.07.2021 10:45","53741","56350"
"31.07.2021 10:45 - 31.07.2021 11:00","54145","56694"
"31.07.2021 11:00 - 31.07.2021 11:15","54455","56996"
"31.07.2021 11:15 - 31.07.2021 11:30","54581","57296"
"31.07.2021 11:30 - 31.07.2021 11:45","54992","57438"
"31.07.2021 11:45 - 31.07.2021 12:00","54831","57579"
"31.07.2021 12:00 - 31.07.2021 12:15","54526","56971"
"31.07.2021 12:15 - 31.07.2021 12:30","54543","57312"
"31.07.2021 12:30 - 31.07.2021 12:45","54151","56882"
"31.07.2021 12:45 - 31.07.2021 13:00","53729","56299"
"31.07.2021 13:00 - 31.07.2021 13:15","53155","55867"
"31.07.2021 13:15 - 31.07.2021 13:30","52565","55198"
"31.07.2021 13:30 - 31.07.2021 13:45","52069","54632"
"31.07.2021 13:45 - 31.07.2021 14:00","51879","54315"
"31.07.2021 14:00 - 31.07.2021 14:15","51559","54142"
"31.07.2021 14:15 - 31.07.2021 14:30","51340","53611"
"31.07.2021 14:30 - 31.07.2021 14:45","50998","53539"
"31.07.2021 14:45 - 31.07.2021 15:00","50629","53406"
"31.07.2021 15:00 - 31.07.2021 15:15","50606","53359"
"31.07.2021 15:15 - 31.07.2021 15:30","50569","53437"
"31.07.2021 15:30 - 31.07.2021 15:45","50218","53277"
"31.07.2021 15:45 - 31.07.2021 16:00","50131","52904"
"31.07.2021 16:00 - 31.07.2021 16:15","50356","52934"
"31.07.2021 16:15 - 31.07.2021 16:30","50061","52582"
"31.07.2021 16:30 - 31.07.2021 16:45","50087","52788"
"31.07.2021 16:45 - 31.07.2021 17:00","50171","53073"
"31.07.2021 17:00 - 31.07.2021 17:15","50937","53582"
"31.07.2021 17:15 - 31.07.2021 17:30","50726","53491"
"31.07.2021 17:30 - 31.07.2021 17:45","50624","53848"
"31.07.2021 17:45 - 31.07.2021 18:00","50563","53385"
"31.07.2021 18:00 - 31.07.2021 18:15","50949","53641"
"31.07.2021 18:15 - 31.07.2021 18:30","50725","53162"
"31.07.2021 18:30 - 31.07.2021 18:45","50480","52876"
"31.07.2021 18:45 - 31.07.2021 19:00","50270","52580"
"31.07.2021 19:00 - 31.07.2021 19:15","50485","52818"
"31.07.2021 19:15 - 31.07.2021 19:30","49594","52332"
"31.07.2021 19:30 - 31.07.2021 19:45","49375","51728"
"31.07.2021 19:45 - 31.07.2021 20:00","49075","51121"
"31.07.2021 20:00 - 31.07.2021 20:15","48305","50462"
"31.07.2021 20:15 - 31.07.2021 20:30","47897","49994"
"31.07.2021 20:30 - 31.07.2021 20:45","47809","49154"
"31.07.2021 20:45 - 31.07.2021 21:00","47546","48541"
"31.07.2021 21:00 - 31.07.2021 21:15","47110","48314"
"31.07.2021 21:15 - 31.07.2021 21:30","47167","48362"
"31.07.2021 21:30 - 31.07.2021 21:45","47152","48472"
"31.07.2021 21:45 - 31.07.2021 22:00","47117","48133"
"31.07.2021 22:00 - 31.07.2021 22:15","46580","47536"
"31.07.2021 22:15 - 31.07.2021 22:30","46023","47086"
"31.07.2021 22:30 - 31.07.2021 22:45","45471","46307"
"31.07.2021 22:45 - 31.07.2021 23:00","44813","45911"
"31.07.2021 23:00 - 31.07.2021 23:15","43905","45325"
"31.07.2021 23:15 - 31.07.2021 23:30","43375","44710"
"31.07.2021 23:30 - 31.07.2021 23:45","42900","44004"
"31.07.2021 23:45 - 01.08.2021 00:00","42585","42997"
"01.08.2021 00:00 - 01.08.2021 00:15","41576","41970"
"01.08.2021 00:15 - 01.08.2021 00:30","41270","41510"
"01.08.2021 00:30 - 01.08.2021 00:45","40794","40830"
"01.08.2021 00:45 - 01.08.2021 01:00","40298","40594"
"01.08.2021 01:00 - 01.08.2021 01:15","39812","40183"
"01.08.2021 01:15 - 01.08.2021 01:30","39393","39685"
"01.08.2021 01:30 - 01.08.2021 01:45","39034","39162"
"01.08.2021 01:45 - 01.08.2021 02:00","38885","38850"
"01.08.2021 02:00 - 01.08.2021 02:15","38362","38603"
"01.08.2021 02:15 - 01.08.2021 02:30","38385","38603"
"01.08.2021 02:30 - 01.08.2021 02:45","38024","38439"
"01.08.2021 02:45 - 01.08.2021 03:00","38059","38176"
"01.08.2021 03:00 - 01.08.2021 03:15","37849","38131"
"01.08.2021 03:15 - 01.08.2021 03:30","37694","38168"
"01.08.2021 03:30 - 01.08.2021 03:45","37619","38099"
"01.08.2021 03:45 - 01.08.2021 04:00","37539","37451"
"01.08.2021 04:00 - 01.08.2021 04:15","37780","37273"
"01.08.2021 04:15 - 01.08.2021 04:30","37706","37385"
"01.08.2021 04:30 - 01.08.2021 04:45","37555","37315"
"01.08.2021 04:45 - 01.08.2021 05:00","37607","37263"
"01.08.2021 05:00 - 01.08.2021 05:15","37619","37664"
"01.08.2021 05:15 - 01.08.2021 05:30","37678","37404"
"01.08.2021 05:30 - 01.08.2021 05:45","37784","36925"
"01.08.2021 05:45 - 01.08.2021 06:00","37729","37025"
"01.08.2021 06:00 - 01.08.2021 06:15","37254","37128"
"01.08.2021 06:15 - 01.08.2021 06:30","36880","37327"
"01.08.2021 06:30 - 01.08.2021 06:45","36896","37770"
"01.08.2021 06:45 - 01.08.2021 07:00","37470","38281"
"01.08.2021 07:00 - 01.08.2021 07:15","37935","39062"
"01.08.2021 07:15 - 01.08.2021 07:30","38510","39778"
"01.08.2021 07:30 - 01.08.2021 07:45","39374","40397"
"01.08.2021 07:45 - 01.08.2021 08:00","40197","40919"
"01.08.2021 08:00 - 01.08.2021 08:15","41368","42019"
"01.08.2021 08:15 - 01.08.2021 08:30","42254","42642"
"01.08.2021 08:30 - 01.08.2021 08:45","43043","43206"
"01.08.2021 08:45 - 01.08.2021 09:00","43966","43774"
"01.08.2021 09:00 - 01.08.2021 09:15","45054","44517"
"01.08.2021 09:15 - 01.08.2021 09:30","45828","45199"
"01.08.2021 09:30 - 01.08.2021 09:45","46597","45977"
"01.08.2021 09:45 - 01.08.2021 10:00","47275","46611"
"01.08.2021 10:00 - 01.08.2021 10:15","47847","46889"
"01.08.2021 10:15 - 01.08.2021 10:30","48516","47623"
"01.08.2021 10:30 - 01.08.2021 10:45","49131","48476"
"01.08.2021 10:45 - 01.08.2021 11:00","49544","48794"
"01.08.2021 11:00 - 01.08.2021 11:15","50080","49490"
"01.08.2021 11:15 - 01.08.2021 11:30","50951","49933"
"01.08.2021 11:30 - 01.08.2021 11:45","51386","50101"
"01.08.2021 11:45 - 01.08.2021 12:00","51461","50283"
"01.08.2021 12:00 - 01.08.2021 12:15","51361","50110"
"01.08.2021 12:15 - 01.08.2021 12:30","51318","49638"
"01.08.2021 12:30 - 01.08.2021 12:45","51009","49056"
"01.08.2021 12:45 - 01.08.2021 13:00","50657","48674"
"01.08.2021 13:00 - 01.08.2021 13:15","50109","48293"
"01.08.2021 13:15 - 01.08.2021 13:30","49731","48138"
"01.08.2021 13:30 - 01.08.2021 13:45","49383","47936"
"01.08.2021 13:45 - 01.08.2021 14:00","49085","47594"
"01.08.2021 14:00 - 01.08.2021 14:15","49068","47354"
"01.08.2021 14:15 - 01.08.2021 14:30","48734","46598"
"01.08.2021 14:30 - 01.08.2021 14:45","48613","46551"
"01.08.2021 14:45 - 01.08.2021 15:00","48148","46187"
"01.08.2021 15:00 - 01.08.2021 15:15","47844","46466"
"01.08.2021 15:15 - 01.08.2021 15:30","47508","46537"
"01.08.2021 15:30 - 01.08.2021 15:45","47055","46347"
"01.08.2021 15:45 - 01.08.2021 16:00","46796","46181"
"01.08.2021 16:00 - 01.08.2021 16:15","46808","46183"
"01.08.2021 16:15 - 01.08.2021 16:30","46562","46202"
"01.08.2021 16:30 - 01.08.2021 16:45","46673","46179"
"01.08.2021 16:45 - 01.08.2021 17:00","46814","46545"
"01.08.2021 17:00 - 01.08.2021 17:15","47160","46903"
"01.08.2021 17:15 - 01.08.2021 17:30","47160","47557"
"01.08.2021 17:30 - 01.08.2021 17:45","47341","47735"
"01.08.2021 17:45 - 01.08.2021 18:00","47503","47857"
"01.08.2021 18:00 - 01.08.2021 18:15","47795","48012"
"01.08.2021 18:15 - 01.08.2021 18:30","47645","47875"
"01.08.2021 18:30 - 01.08.2021 18:45","47602","48198"
"01.08.2021 18:45 - 01.08.2021 19:00","47405","48039"
"01.08.2021 19:00 - 01.08.2021 19:15","47803","48013"
"01.08.2021 19:15 - 01.08.2021 19:30","47312","47757"
"01.08.2021 19:30 - 01.08.2021 19:45","47219","47207"
"01.08.2021 19:45 - 01.08.2021 20:00","46842","46922"
"01.08.2021 20:00 - 01.08.2021 20:15","46901","47172"
"01.08.2021 20:15 - 01.08.2021 20:30","46493","46869"
"01.08.2021 20:30 - 01.08.2021 20:45","46279","46762"
"01.08.2021 20:45 - 01.08.2021 21:00","45986","46499"
"01.08.2021 21:00 - 01.08.2021 21:15","45806","46534"
"01.08.2021 21:15 - 01.08.2021 21:30","46106","46758"
"01.08.2021 21:30 - 01.08.2021 21:45","46272","46975"
"01.08.2021 21:45 - 01.08.2021 22:00","46308","46839"
"01.08.2021 22:00 - 01.08.2021 22:15","46113","46588"
"01.08.2021 22:15 - 01.08.2021 22:30","45798","45973"
"01.08.2021 22:30 - 01.08.2021 22:45","45203","45368"
"01.08.2021 22:45 - 01.08.2021 23:00","44805","44856"
"01.08.2021 23:00 - 01.08.2021 23:15","43607","44107"
"01.08.2021 23:15 - 01.08.2021 23:30","43153","43566"
"01.08.2021 23:30 - 01.08.2021 23:45","42699","42828"
"01.08.2021 23:45 - 02.08.2021 00:00","42480","42376"
